Unnamed: 0,date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month,p1,p2,p3,p4,p5,Season,IntSeason,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,Date,Event
124,5/4/2020,May,4,2020,88.45454545,74.93181818,65.70454545,8.704545455,0.008432517,29.67431818,0.0,3,5,85.0,47,67,41,44,Spring,2,67,58,48,20,116,30,47,16,6.0,19.0,2020-05-04,0
125,5/5/2020,May,5,2020,89.64285714,72.28571429,59.26190476,10.30952381,0.008432517,29.675,0.0,1,5,91.0,53,74,47,50,Spring,2,74,54,50,22,108,33,48,19,12.0,25.0,2020-05-05,0
126,5/6/2020,May,6,2020,90.39534884,70.81395349,56.04651163,9.162790698,0.008432517,29.6272093,0.0,1,5,85.0,47,68,41,44,Spring,2,68,58,48,20,116,30,48,16,8.0,21.0,2020-05-06,0
127,5/7/2020,May,7,2020,88.12195122,72.09756098,60.85365854,9.097560976,0.008432517,29.61317073,0.0,1,5,82.0,44,65,38,41,Spring,2,65,54,48,20,108,33,50,19,3.0,16.0,2020-05-07,0
128,5/8/2020,May,8,2020,87.86363636,74.15909091,65.15909091,10.11363636,0.008432517,28.95863636,0.0,1,5,85.0,47,68,41,44,Spring,2,68,60,50,22,120,31,48,17,8.0,21.0,2020-05-08,0
129,5/9/2020,May,9,2020,86.61363636,73.15909091,65.02272727,11.04545455,0.008432517,29.64431818,0.0,3,5,84.0,46,67,40,43,Spring,2,67,60,50,22,120,31,50,17,16.958753437213566,13.0,2020-05-09,0
130,5/10/2020,May,10,2020,87.59090909,73.84090909,64.25,12.61363636,0.008432517,29.63272727,0.0,3,5,82.0,44,65,38,41,Spring,2,65,58,48,20,116,34,48,20,8.0,21.0,2020-05-10,0
131,5/11/2020,May,11,2020,86.42222222,73.6,66.08888889,12.08888889,0.008432517,29.636,0.0,3,5,87.0,49,70,43,46,Spring,2,70,54,49,21,108,28,50,14,9.0,22.0,2020-05-11,0
132,5/12/2020,May,12,2020,86.97560976,72.92682927,64.29268293,12.82926829,0.008432517,29.64463415,0.0,2,5,83.0,45,67,39,42,Spring,2,67,44,49,21,88,30,47,16,15.0,28.0,2020-05-12,0
133,5/13/2020,May,13,2020,86.65,72.4,63.35,10.45,0.008432517,28.9005,0.0,3,5,82.0,44,65,38,41,Spring,2,65,60,50,22,120,32,47,18,1.0,14.0,2020-05-13,0
134,5/14/2020,May,14,2020,87.26315789,71.23684211,59.63157895,8.210526316,0.008432517,29.64973684,0.0,4,5,81.0,43,64,37,40,Spring,2,64,61,51,23,122,32,48,18,35.0,48.0,2020-05-14,0
135,5/15/2020,May,15,2020,88.57777778,68.73333333,53.28888889,8.355555556,0.008432517,29.66266667,0.0,1,5,82.0,44,65,38,41,Spring,2,65,58,48,20,116,31,48,17,27.0,40.0,2020-05-15,0
136,5/16/2020,May,16,2020,88.44680851,71.42553191,58.5106383,12.61702128,0.008432517,29.65170213,0.0,2,5,81.0,43,64,37,40,Spring,2,64,51,51,23,102,30,47,16,10.0,23.0,2020-05-16,0
137,5/17/2020,May,17,2020,86.48837209,71.48837209,61.53488372,11.53488372,0.008432517,29.63767442,0.0,1,5,89.0,51,72,45,48,Spring,2,72,63,50,22,126,29,48,15,5.0,18.0,2020-05-17,0
138,5/18/2020,May,18,2020,87.90909091,73.25,63.72727273,10.59090909,0.008432517,29.58909091,0.0,2,5,84.0,46,67,40,43,Spring,2,67,59,49,21,118,28,49,14,7.0,20.0,2020-05-18,0
139,5/19/2020,May,19,2020,88.8,73.75,62.475,6.05,0.008432517,29.55575,0.0,3,5,83.0,45,66,39,42,Spring,2,66,71,51,23,142,33,47,19,4.0,17.0,2020-05-19,0
140,5/20/2020,May,20,2020,91.225,67.725,51.675,5.725,0.008432517,29.564,0.0,2,5,84.0,46,67,40,43,Spring,2,67,58,48,20,116,29,48,15,16.958753437213566,10.0,2020-05-20,0
141,5/21/2020,May,21,2020,89.82978723,72.10638298,59.27659574,9.553191489,0.008432517,29.59042553,0.0,1,5,87.0,49,70,43,46,Spring,2,70,60,50,22,120,27,49,13,2.0,15.0,2020-05-21,0
142,5/22/2020,May,22,2020,89.0,75.22222222,64.86666667,11.24444444,0.008432517,29.59133333,0.0,1,5,89.0,51,72,45,48,Spring,2,72,61,51,23,122,28,50,14,10.0,23.0,2020-05-22,1
143,5/23/2020,May,23,2020,89.58974359,71.53846154,56.74358974,14.05128205,0.008432517,29.63307692,0.0,1,5,81.0,43,64,37,40,Spring,2,64,58,48,20,116,34,50,20,7.0,20.0,2020-05-23,1
144,5/24/2020,May,24,2020,88.27272727,72.88636364,61.56818182,14.54545455,0.008432517,28.98045455,0.0,1,5,85.0,47,68,41,44,Spring,2,68,59,49,21,118,30,51,16,15.0,28.0,2020-05-24,1
145,5/25/2020,May,25,2020,87.90909091,74.45454545,65.36363636,16.36363636,0.008432517,29.64772727,0.0,2,5,86.0,48,69,42,45,Spring,2,69,58,48,20,116,30,50,16,14.0,27.0,2020-05-25,1
146,5/26/2020,May,26,2020,89.11111111,74.51111111,63.71111111,16.95555556,0.008432517,29.60933333,0.0,2,5,85.0,47,68,41,44,Spring,2,68,61,51,23,122,28,49,14,4.0,17.0,2020-05-26,1
147,5/27/2020,May,27,2020,89.83333333,72.66666667,58.28571429,16.5952381,0.008432517,29.545,0.0,8,5,82.0,44,65,38,41,Spring,2,65,63,53,25,126,29,50,15,4.0,17.0,2020-05-27,1
148,5/28/2020,May,28,2020,89.3,75.075,63.7,18.35,0.008432517,26.556,0.0,4,5,85.0,47,68,41,44,Spring,2,68,60,50,22,120,31,50,17,26.0,39.0,2020-05-28,0
149,5/29/2020,May,29,2020,89.24390244,76.65853659,66.75609756,15.90243902,0.008432517,29.49609756,0.0,4,5,82.0,44,65,38,41,Spring,2,65,70,50,22,140,29,48,15,11.0,24.0,2020-05-29,0
150,5/30/2020,May,30,2020,89.06666667,75.93333333,65.71111111,12.62222222,0.008432517,29.574,0.0,5,5,86.0,48,69,42,45,Spring,2,69,58,48,20,116,31,51,17,18.0,31.0,2020-05-30,0
151,5/31/2020,May,31,2020,88.59574468,75.85106383,66.74468085,11.12765957,0.008432517,29.62170213,0.0,5,5,86.0,48,69,42,45,Spring,2,69,58,48,20,116,32,49,18,10.0,23.0,2020-05-31,0
152,6/1/2020,June,1,2020,88.19512195,74.85365854,65.3902439,11.14634146,0.008432517,29.63292683,0.0,4,6,86.0,48,69,36,64,Summer,4,103,58,48,20,116,34,47,20,11.0,24.0,2020-06-01,0
153,6/2/2020,June,2,2020,89.37209302,75.44186047,64.39534884,9.790697674,0.008432517,29.56372093,0.0,4,6,85.0,47,68,35,63,Summer,4,102,58,48,20,116,28,48,14,17.0,30.0,2020-06-02,0
154,6/3/2020,June,3,2020,89.66666667,71.91111111,58.15555556,10.48888889,1.288888889,29.506,0.0,6,6,88.0,50,71,38,66,Summer,4,105,60,50,22,120,30,47,16,6.0,19.0,2020-06-03,0
155,6/4/2020,June,4,2020,89.86046512,72.88372093,58.04651163,8.046511628,0.008432517,29.50860465,0.0,8,6,88.0,50,71,38,66,Summer,4,105,59,49,21,118,27,50,13,16.958753437213566,13.0,2020-06-04,0
156,6/5/2020,June,5,2020,89.2972973,74.35135135,62.16216216,10.13513514,0.008432517,29.49054054,0.0,3,6,90.0,52,73,40,68,Summer,4,107,60,50,22,120,30,50,16,3.0,16.0,2020-06-05,0
157,6/6/2020,June,6,2020,89.6,73.725,60.475,10.2,0.008432517,29.49275,0.0,7,6,85.0,47,68,35,63,Summer,4,102,58,48,20,116,31,48,17,4.0,17.0,2020-06-06,0
158,6/7/2020,June,7,2020,90.95121951,73.7804878,58.2195122,9.414634146,0.008432517,29.49756098,0.0,5,6,94.0,56,77,44,72,Summer,4,111,59,49,21,118,32,50,18,15.0,28.0,2020-06-07,0
159,6/8/2020,June,8,2020,91.30769231,74.20512821,58.25641026,11.76923077,0.008432517,29.51,0.0,2,6,90.0,52,73,40,68,Summer,4,107,58,48,20,116,31,50,17,14.0,27.0,2020-06-08,0
160,6/9/2020,June,9,2020,90.40425532,74.68085106,60.82978723,11.27659574,0.008432517,29.53808511,0.0,4,6,92.0,54,75,42,70,Summer,4,109,59,49,21,118,29,52,15,5.0,18.0,2020-06-09,0
161,6/10/2020,June,10,2020,89.45238095,76.0952381,65.35714286,12.97619048,0.008432517,29.52,0.0,4,6,86.0,48,69,36,64,Summer,4,103,60,50,22,120,29,49,15,25.0,38.0,2020-06-10,0
162,6/11/2020,June,11,2020,89.80434783,75.45652174,63.45652174,12.17391304,0.008432517,29.45978261,0.0,5,6,84.0,46,67,34,62,Summer,4,101,58,48,20,116,28,50,14,4.0,17.0,2020-06-11,0
163,6/12/2020,June,12,2020,90.14893617,75.27659574,62.42553191,12.21276596,0.008432517,29.41106383,0.0,4,6,85.0,47,68,35,63,Summer,4,102,59,49,21,118,31,52,17,8.0,21.0,2020-06-12,0
164,6/13/2020,June,13,2020,90.2,75.0,61.86666667,9.244444444,0.008432517,29.43333333,0.0,2,6,86.0,48,69,36,64,Summer,4,103,64,54,26,128,30,51,16,1.0,14.0,2020-06-13,0
165,6/14/2020,June,14,2020,90.875,74.875,60.70833333,11.45833333,0.008432517,29.483125,0.0,3,6,88.0,50,71,38,66,Summer,4,105,63,53,25,126,30,55,16,24.0,37.0,2020-06-14,0
166,6/15/2020,June,15,2020,90.52380952,76.19047619,63.80952381,12.54761905,0.008432517,29.45714286,0.0,4,6,86.0,48,69,36,64,Summer,4,103,59,49,21,118,30,51,16,7.0,20.0,2020-06-15,0
167,6/16/2020,June,16,2020,89.73809524,75.35714286,63.66666667,12.76190476,0.008432517,29.40333333,0.0,1,6,86.0,48,69,36,64,Summer,4,103,58,48,20,116,30,53,16,11.0,24.0,2020-06-16,0
168,6/17/2020,June,17,2020,90.11363636,75.09090909,62.5,12.72727273,0.008432517,29.385,0.0,4,6,84.0,46,67,34,62,Summer,4,101,63,53,25,126,32,51,18,11.0,24.0,2020-06-17,0
169,6/18/2020,June,18,2020,90.88095238,74.21428571,59.26190476,12.0952381,0.008432517,29.42142857,0.0,3,6,89.0,51,72,39,67,Summer,4,106,59,49,21,118,30,49,16,11.0,24.0,2020-06-18,0
170,6/19/2020,June,19,2020,91.0,75.69047619,61.76190476,9.404761905,0.008432517,29.455,0.0,3,6,86.0,48,69,36,64,Summer,4,103,59,49,21,118,30,53,16,14.0,27.0,2020-06-19,0
171,6/20/2020,June,20,2020,91.27906977,75.62790698,61.25581395,8.558139535,0.008432517,29.46953488,0.0,2,6,86.0,48,69,36,64,Summer,4,103,58,48,20,116,28,50,14,5.0,18.0,2020-06-20,0
172,6/21/2020,June,21,2020,90.48888889,75.28888889,61.6,13.06666667,0.008432517,29.454,0.0,3,6,86.0,48,69,36,64,Summer,4,103,58,48,20,116,33,59,19,16.0,29.0,2020-06-21,0
173,6/22/2020,June,22,2020,91.76595745,75.10638298,59.65957447,11.0,0.008432517,29.41553191,0.0,4,6,87.0,49,70,37,65,Summer,4,104,58,48,20,116,32,50,18,6.0,19.0,2020-06-22,0
174,6/23/2020,June,23,2020,92.2,73.66666667,56.15555556,6.022222222,0.008432517,29.46533333,0.0,3,6,84.0,46,67,34,62,Summer,4,101,61,51,23,122,31,52,17,10.0,23.0,2020-06-23,0
175,6/24/2020,June,24,2020,92.87234043,73.91489362,55.78723404,6.489361702,0.008432517,29.51191489,0.0,1,6,84.0,46,67,34,62,Summer,4,101,60,50,22,120,31,48,17,11.0,24.0,2020-06-24,0
176,6/25/2020,June,25,2020,91.71428571,75.42857143,59.83333333,12.78571429,0.008432517,29.49785714,0.0,4,6,86.0,48,67,36,64,Summer,4,101,59,49,21,118,27,48,13,16.0,29.0,2020-06-25,0
177,6/26/2020,June,26,2020,91.37777778,74.57777778,58.8,12.62222222,0.008432517,29.478,0.0,3,6,88.0,50,71,38,66,Summer,4,105,59,49,21,118,30,52,16,23.0,36.0,2020-06-26,0
178,6/27/2020,June,27,2020,92.06976744,75.62790698,59.55813953,15.27906977,0.008432517,29.46534884,0.0,4,6,84.0,46,67,34,62,Summer,4,101,58,48,20,116,32,53,18,16.958753437213566,12.0,2020-06-27,0
179,6/28/2020,June,28,2020,91.31914894,75.23404255,60.06382979,16.17021277,0.008432517,29.45446809,0.0,4,6,83.0,45,66,33,61,Summer,4,100,65,55,27,130,30,48,16,9.0,22.0,2020-06-28,0
180,6/29/2020,June,29,2020,90.31914894,76.74468085,64.68085106,13.74468085,0.008432517,29.43276596,0.0,5,6,85.0,47,68,35,63,Summer,4,102,64,54,26,128,31,51,17,22.0,35.0,2020-06-29,0
181,7/1/2020,July,1,2020,93.40909091,72.93181818,53.18181818,7.659090909,0.008432517,29.465,0.0,1,7,85.0,47,68,35,63,Summer,4,85,65,38,41,82,32,48,18,5.0,18.0,2020-07-01,0
182,7/2/2020,July,2,2020,91.74418605,74.93023256,58.88372093,9.139534884,0.008432517,29.44813953,0.0,4,7,86.0,48,69,36,64,Summer,4,86,67,40,43,84,29,51,15,9.0,22.0,2020-07-02,0
183,7/3/2020,July,3,2020,92.13953488,74.60465116,57.74418605,12.04651163,0.008432517,29.4127907,0.0,3,7,83.0,45,66,33,61,Summer,4,83,63,36,39,80,31,51,17,11.0,24.0,2020-07-03,0
184,7/4/2020,July,4,2020,91.93877551,77.6122449,63.40816327,10.69387755,0.008432517,29.35346939,0.0,4,7,83.0,45,66,33,61,Summer,4,83,64,37,40,81,29,51,15,2.0,15.0,2020-07-04,0
185,7/5/2020,July,5,2020,92.0,76.17021277,60.65957447,14.78723404,0.008432517,29.30659574,0.0,5,7,87.0,49,70,37,65,Summer,4,87,65,38,41,82,31,52,17,1.0,14.0,2020-07-05,0
186,7/6/2020,July,6,2020,90.73333333,76.97777778,65.66666667,8.844444444,0.008432517,29.32488889,0.0,8,7,84.0,46,67,34,62,Summer,4,84,63,36,39,80,32,47,18,7.0,20.0,2020-07-06,0
187,7/7/2020,July,7,2020,90.81818182,79.65909091,70.31818182,9.977272727,0.008432517,29.37068182,0.0,8,7,85.0,47,68,35,63,Summer,4,85,63,36,39,80,28,48,14,16.958753437213566,5.0,2020-07-07,0
188,7/8/2020,July,8,2020,88.79545455,77.25,69.95454545,7.068181818,0.008432517,29.39159091,0.0,12,7,87.0,49,70,37,65,Summer,4,87,65,38,41,82,28,49,14,4.0,17.0,2020-07-08,0
189,7/9/2020,July,9,2020,89.88888889,76.91111111,67.62222222,8.711111111,0.008432517,29.388,0.0,4,7,84.0,46,67,34,62,Summer,4,84,68,41,44,85,28,47,14,13.0,26.0,2020-07-09,0
190,7/10/2020,July,10,2020,90.51111111,78.2,67.53333333,8.0,0.008432517,29.37377778,0.0,5,7,87.0,49,70,37,65,Summer,4,87,65,38,41,82,33,48,19,23.0,36.0,2020-07-10,0
191,7/11/2020,July,11,2020,90.625,77.7,66.45,16.6,0.008432517,29.3785,0.0,5,7,83.0,45,66,33,61,Summer,4,83,65,38,41,82,28,49,14,32.0,45.0,2020-07-11,0
192,7/12/2020,July,12,2020,89.375,76.3,65.75,18.875,0.008432517,29.39,0.0,7,7,85.0,47,68,35,63,Summer,4,85,65,38,41,82,32,49,18,12.0,25.0,2020-07-12,0
193,7/13/2020,July,13,2020,89.80434783,76.30434783,65.34782609,10.06521739,0.008432517,29.42456522,0.0,6,7,84.0,46,67,34,62,Summer,4,84,65,38,41,82,27,52,13,9.0,22.0,2020-07-13,0
194,7/14/2020,July,14,2020,90.97777778,75.13333333,60.82222222,11.86666667,0.008432517,29.45333333,0.0,4,7,83.0,45,66,33,61,Summer,4,83,67,40,43,84,31,52,17,1.0,14.0,2020-07-14,0
195,7/15/2020,July,15,2020,91.6744186,75.48837209,60.30232558,10.6744186,0.008432517,29.43325581,0.0,3,7,84.0,46,67,34,62,Summer,4,84,64,37,40,81,29,49,15,7.0,20.0,2020-07-15,0
196,7/16/2020,July,16,2020,91.04761905,75.16666667,60.71428571,11.11904762,0.008432517,29.38166667,0.0,8,7,87.0,49,70,37,65,Summer,4,87,67,40,43,84,30,54,16,5.0,18.0,2020-07-16,0
197,7/17/2020,July,17,2020,90.39534884,72.76744186,60.44186047,14.74418605,0.008432517,29.35627907,0.0,14,7,89.0,51,72,39,67,Summer,4,89,65,38,41,82,28,57,14,15.0,28.0,2020-07-17,0
198,7/18/2020,July,18,2020,91.27659574,76.5106383,63.78723404,9.234042553,0.008432517,29.41489362,0.0,6,7,83.0,45,66,33,61,Summer,4,83,67,40,43,84,33,54,19,12.0,25.0,2020-07-18,0
199,7/19/2020,July,19,2020,89.63829787,76.61702128,66.10638298,6.808510638,0.008432517,29.48638298,0.0,4,7,85.0,47,68,35,63,Summer,4,85,64,37,40,81,28,55,14,1.0,14.0,2020-07-19,0
200,7/20/2020,July,20,2020,89.41304348,77.30434783,67.7826087,16.7173913,0.008432517,29.39782609,0.0,7,7,85.0,47,68,35,63,Summer,4,85,71,44,47,88,31,49,17,28.0,41.0,2020-07-20,0
201,7/21/2020,July,21,2020,88.5,78.27083333,72.125,15.4375,0.008432517,29.425625,0.0,9,7,86.0,48,69,36,64,Summer,4,86,66,39,42,83,28,48,14,1.0,14.0,2020-07-21,0
202,7/22/2020,July,22,2020,89.54545455,74.75,62.61363636,10.31818182,0.008432517,29.54,0.0,4,7,85.0,47,68,35,63,Summer,4,85,66,39,42,83,27,52,13,9.0,22.0,2020-07-22,0
203,7/23/2020,July,23,2020,90.56521739,74.41304348,60.02173913,18.67391304,0.008432517,29.50152174,0.0,5,7,85.0,47,68,35,63,Summer,4,85,64,37,40,81,31,49,17,1.0,14.0,2020-07-23,0
204,7/24/2020,July,24,2020,90.89130435,74.82608696,60.26086957,13.95652174,0.008432517,29.5223913,0.0,4,7,87.0,49,70,37,65,Summer,4,87,63,36,39,80,33,51,19,17.0,30.0,2020-07-24,0
205,7/25/2020,July,25,2020,90.69565217,75.47826087,62.10869565,10.2826087,0.008432517,29.55565217,0.0,6,7,84.0,46,67,34,62,Summer,4,84,68,41,44,85,30,50,16,9.0,22.0,2020-07-25,0
206,7/26/2020,July,26,2020,85.4047619,77.97619048,79.35714286,6.119047619,0.008432517,29.58071429,0.0,11,7,85.0,47,68,35,63,Summer,4,85,68,41,44,85,29,53,15,16.0,29.0,2020-07-26,0
207,7/27/2020,July,27,2020,85.29166667,78.25,79.875,6.666666667,0.008432517,29.58,0.0,8,7,88.0,50,71,38,66,Summer,4,88,66,39,42,83,30,51,16,9.0,22.0,2020-07-27,0
208,7/28/2020,July,28,2020,88.51111111,77.84444444,70.8,13.04444444,0.008432517,29.51733333,0.0,5,7,88.0,50,71,38,66,Summer,4,88,70,43,46,87,32,52,18,2.0,15.0,2020-07-28,0
209,7/29/2020,July,29,2020,88.41304348,77.26086957,69.65217391,16.58695652,0.008432517,29.44217391,0.0,7,7,84.0,46,67,34,62,Summer,4,84,69,42,45,86,30,49,16,7.0,20.0,2020-07-29,0
210,7/30/2020,July,30,2020,89.17777778,77.66666667,69.24444444,9.688888889,0.008432517,29.46333333,0.0,5,7,84.0,46,67,34,62,Summer,4,84,64,37,40,81,30,54,16,16.958753437213566,8.0,2020-07-30,0
211,7/31/2020,July,31,2020,89.88636364,76.56818182,65.84090909,8.454545455,0.008432517,24.80090909,0.0,3,7,86.0,48,69,36,64,Summer,4,86,66,39,42,83,33,57,19,3.0,16.0,2020-07-31,1
212,8/1/2020,August,1,2020,90.82608696,75.93478261,62.60869565,10.2826087,0.008432517,29.46956522,0.0,2,8,83.0,45,66,33,61,Summer,4,83,60,50,22,120,31,53,18,6.0,19.0,2020-08-01,1
213,8/2/2020,August,2,2020,91.34042553,75.21276596,60.44680851,9.680851064,0.008432517,29.4487234,0.0,4,8,87.0,49,70,37,65,Summer,4,87,58,48,20,116,31,54,18,2.0,15.0,2020-08-02,1
214,8/3/2020,August,3,2020,90.7173913,76.67391304,64.23913043,12.56521739,0.008432517,29.34782609,0.0,5,8,83.0,45,66,33,61,Summer,4,83,60,50,22,120,28,49,15,10.0,23.0,2020-08-03,0
215,8/4/2020,August,4,2020,90.53191489,76.9787234,65.08510638,14.89361702,0.008432517,29.25957447,0.0,5,8,84.0,46,67,34,62,Summer,4,84,59,49,21,118,28,54,15,10.0,23.0,2020-08-04,0
216,8/5/2020,August,5,2020,90.91304348,78.34782609,66.84782609,9.239130435,0.008432517,29.26108696,0.0,7,8,85.0,47,68,35,63,Summer,4,85,58,48,20,116,29,53,16,9.0,22.0,2020-08-05,0
217,8/6/2020,August,6,2020,89.77272727,79.18181818,72.5,10.61363636,0.008432517,29.28409091,0.0,11,8,85.0,47,68,35,63,Summer,4,85,58,48,20,116,27,49,14,21.0,34.0,2020-08-06,0
218,8/7/2020,August,7,2020,84.17391304,79.13043478,85.02173913,12.30434783,0.008432517,28.66413043,0.0,12,8,88.0,50,71,38,66,Summer,4,88,60,50,22,120,30,50,17,9.0,22.0,2020-08-07,0
219,8/8/2020,August,8,2020,83.7826087,80.04347826,87.30434783,9.47826087,0.008432517,29.35543478,0.0,12,8,85.0,47,68,35,63,Summer,4,85,58,48,20,116,31,57,18,9.0,22.0,2020-08-08,0
220,8/9/2020,August,9,2020,85.72727273,78.68181818,79.52272727,6.636363636,0.008432517,28.74113636,0.0,8,8,85.0,47,68,35,63,Summer,4,85,58,48,20,116,29,53,16,8.0,21.0,2020-08-09,0
221,8/10/2020,August,10,2020,87.46511628,78.30232558,74.30232558,8.558139535,0.008432517,29.41860465,0.0,4,8,88.0,50,71,38,66,Summer,4,88,58,48,20,116,31,51,18,15.0,28.0,2020-08-10,0
222,8/11/2020,August,11,2020,88.43478261,78.43478261,72.26086957,10.67391304,0.008432517,29.44347826,0.0,5,8,83.0,45,66,33,61,Summer,4,83,58,48,20,116,33,58,20,5.0,18.0,2020-08-11,0
223,8/12/2020,August,12,2020,86.95833333,78.58333333,76.08333333,16.0625,0.008432517,27.60375,0.0,9,8,87.0,49,70,37,65,Summer,4,87,59,49,21,118,33,53,20,15.0,28.0,2020-08-12,0
224,8/13/2020,August,13,2020,87.53488372,77.02325581,69.34883721,16.20930233,0.008432517,29.37,0.0,8,8,85.0,47,68,35,63,Summer,4,85,59,49,21,118,28,51,15,10.0,23.0,2020-08-13,0
225,8/14/2020,August,14,2020,88.8372093,76.90697674,68.09302326,12.44186047,0.008432517,29.32418605,0.0,4,8,84.0,46,67,34,62,Summer,4,84,59,49,21,118,30,51,17,4.0,17.0,2020-08-14,1
226,8/15/2020,August,15,2020,88.75,78.27272727,71.31818182,9.886363636,0.008432517,29.34022727,0.0,6,8,84.0,46,67,34,62,Summer,4,84,58,48,20,116,30,49,17,4.0,17.0,2020-08-15,0
227,8/16/2020,August,16,2020,89.06666667,78.64444444,71.73333333,13.2,0.008432517,29.37422222,0.0,7,8,85.0,47,68,35,63,Summer,4,85,58,48,20,116,30,57,17,6.0,19.0,2020-08-16,0
228,8/17/2020,August,17,2020,88.91304348,77.60869565,69.43478261,11.89130435,0.008432517,29.37717391,0.0,6,8,84.0,46,67,34,62,Summer,4,84,58,48,20,116,29,50,16,20.0,33.0,2020-08-17,0
229,8/18/2020,August,18,2020,88.46808511,78.06382979,71.57446809,10.34042553,0.008432517,29.41617021,0.0,6,8,84.0,46,67,34,62,Summer,4,84,61,51,23,122,28,51,15,11.0,24.0,2020-08-18,0
230,8/19/2020,August,19,2020,87.95555556,78.24444444,72.95555556,13.75555556,0.008432517,29.38955556,0.0,5,8,85.0,47,68,35,63,Summer,4,85,59,49,21,118,28,52,15,11.0,24.0,2020-08-19,0
231,8/20/2020,August,20,2020,88.65116279,77.27906977,69.55813953,10.48837209,0.008432517,29.38976744,0.0,6,8,84.0,46,67,34,62,Summer,4,84,62,52,24,124,29,52,16,6.0,19.0,2020-08-20,0
232,8/21/2020,August,21,2020,86.4375,77.79166667,77.20833333,8.979166667,0.008432517,28.85583333,0.0,11,8,87.0,49,70,37,65,Summer,4,87,58,48,20,116,26,49,13,21.0,34.0,2020-08-21,0
233,8/22/2020,August,22,2020,86.14583333,77.625,76.83333333,5.541666667,0.604166667,28.86770833,0.0,15,8,83.0,45,66,33,61,Summer,4,83,60,50,22,120,32,50,19,15.0,28.0,2020-08-22,0
234,8/23/2020,August,23,2020,87.59574468,79.31914894,74.59574468,9.829787234,0.008432517,29.46021277,0.0,6,8,83.0,45,66,33,61,Summer,4,83,60,50,22,120,31,48,18,15.0,28.0,2020-08-23,0
235,8/24/2020,August,24,2020,85.4,78.68888889,80.31111111,15.02222222,0.008432517,29.46266667,0.0,10,8,86.0,48,67,36,64,Summer,4,84,58,48,20,116,29,51,16,32.0,45.0,2020-08-24,0
236,8/25/2020,August,25,2020,80.75,77.38636364,89.59090909,10.11363636,0.008432517,28.83113636,0.0,15,8,86.0,48,67,36,64,Summer,4,84,58,48,20,116,28,55,15,10.0,23.0,2020-08-25,0
237,8/26/2020,August,26,2020,81.83333333,76.83333333,85.27083333,6.833333333,0.008432517,29.50375,0.0,13,8,83.0,45,66,33,61,Summer,4,83,59,49,21,118,30,54,17,14.0,27.0,2020-08-26,0
238,8/27/2020,August,27,2020,80.17391304,77.39130435,91.82608696,8.0,0.008432517,29.48521739,0.0,17,8,86.0,48,69,36,64,Summer,4,86,58,48,20,116,29,53,16,19.0,32.0,2020-08-27,0
239,8/28/2020,August,28,2020,83.73913043,79.52173913,86.80434783,6.108695652,0.008432517,29.47086957,0.0,10,8,86.0,48,69,36,64,Summer,4,86,60,50,22,120,34,51,21,2.0,15.0,2020-08-28,0
240,8/29/2020,August,29,2020,86.06818182,79.45454545,80.09090909,10.29545455,0.008432517,29.48136364,0.0,5,8,85.0,47,68,35,63,Summer,4,85,59,49,21,118,36,53,23,10.0,23.0,2020-08-29,1
241,8/30/2020,August,30,2020,86.10526316,77.89473684,76.44736842,10.55263158,0.008432517,29.47763158,0.0,6,8,90.0,52,73,40,68,Summer,4,90,58,48,20,116,32,50,19,8.0,21.0,2020-08-30,1
242,8/31/2020,August,31,2020,84.56521739,76.69565217,77.13043478,11.56521739,0.008432517,28.87695652,0.0,7,8,89.0,51,72,39,67,Summer,4,89,60,50,22,120,35,50,22,25.0,38.0,2020-08-31,0
243,9/1/2020,September,1,2020,84.86363636,74.81818182,72.65909091,10.40909091,0.008432517,29.62045455,0.0,6,9,76.0,51,72,45,40,Fall,3,48,67,40,43,84,29,56,15,15.0,28.0,2020-09-01,0
244,9/2/2020,September,2,2020,85.18181818,75.04545455,72.77272727,10.56818182,0.008432517,29.65727273,0.0,5,9,74.0,49,70,43,38,Fall,3,46,65,38,41,82,34,56,20,18.0,31.0,2020-09-02,0
245,9/3/2020,September,3,2020,86.70454545,76.22727273,71.79545455,9.977272727,0.008432517,29.65590909,0.0,6,9,75.0,50,71,44,39,Fall,3,47,66,39,42,83,30,50,16,6.0,19.0,2020-09-03,0
246,9/4/2020,September,4,2020,83.6,74.22222222,71.91111111,7.644444444,0.008432517,29.65133333,0.0,5,9,76.0,51,72,45,40,Fall,3,48,64,37,40,81,28,53,14,2.0,15.0,2020-09-04,0
247,9/5/2020,September,5,2020,85.84090909,75.72727273,72.56818182,10.22727273,0.008432517,29.62590909,0.0,6,9,74.0,49,70,43,38,Fall,3,46,64,37,40,81,32,52,18,7.0,20.0,2020-09-05,0
248,9/6/2020,September,6,2020,85.475,74.775,71.175,13.35,0.008432517,29.588,0.0,4,9,77.0,11,73,46,41,Fall,3,48,67,40,43,84,36,52,22,11.0,24.0,2020-09-06,0
249,9/7/2020,September,7,2020,84.88636364,75.09090909,73.11363636,12.84090909,0.008432517,28.91840909,0.0,5,9,74.0,49,70,43,38,Fall,3,46,66,39,42,83,33,50,19,20.0,33.0,2020-09-07,0
