M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind Speed,Wind,Pressure,IntCondition,Year,Month,Day,datum,Ro6Classification,N02BEClassification,M01ABClassification,M01AEClassification,N02BAClassification,N05BClassification,R03Classification
1,5,1,10,9,0,2,5,88.17391304347827,74.6086956521739,65.52173913043478,13.91304347826087,269.2173913043478,29.61434782608696,1.0434782608695652,2014,5,28,2014-05-28,1,0,0,1,0,1,0
4,5,6,26,13,0,0,2,87.56521739130434,74.47826086956522,65.8695652173913,24.08695652173913,254.6086956521739,29.60391304347826,3.782608695652174,2014,5,29,2014-05-29,0,0,0,1,1,1,0
2,1,2,20,12,0,0,5,88.56521739130434,74.04347826086956,63.130434782608695,18.043478260869566,249.82608695652172,29.567391304347822,4.043478260869565,2014,5,30,2014-05-30,1,0,0,0,0,1,0
6,3,2,28,10,0,15,2,83.91666666666667,72.54166666666667,65.33333333333333,15.916666666666666,247.91666666666663,28.307916666666667,4.541666666666667,2014,5,31,2014-05-31,0,1,1,0,0,1,1
1,0,1,10,4,1,1,3,89.30434782608695,75.69565217391305,64.95652173913044,12.869565217391305,253.69565217391303,29.55565217391304,2.6956521739130435,2014,6,1,2014-06-01,1,0,0,0,0,0,0
4,4,10,23,16,3,0,3,91.04347826086956,75.1304347826087,60.95652173913044,13.565217391304348,232.08695652173915,29.605217391304347,2.0869565217391304,2014,6,2,2014-06-02,1,0,0,1,1,1,0
3,2,2,24,7,2,5,3,91.16666666666669,74.75,59.708333333333336,11.958333333333334,245.875,29.54875,4.375,2014,6,3,2014-06-03,1,0,0,0,0,0,1
1,4,3,24,6,0,1,2,89.95833333333333,75.83333333333333,64.75,12.75,260.8333333333333,29.49125,1.5416666666666667,2014,6,4,2014-06-04,0,0,0,1,0,0,0
0,4,4,22,4,0,0,5,92.33333333333331,73.91666666666667,56.91666666666666,13.833333333333334,259.9583333333333,25.78625,1.125,2014,6,5,2014-06-05,1,0,0,1,1,0,0
5,1,3,17,15,2,1,5,89.45833333333333,74.79166666666667,64.66666666666667,14.416666666666666,252.41666666666663,29.4675,1.4166666666666667,2014,6,6,2014-06-06,1,0,1,0,0,1,0
9,3,7,33,8,1,6,7,88.91304347826087,75.78260869565217,66.08695652173913,17.0,257.39130434782606,29.439565217391305,2.347826086956522,2014,6,7,2014-06-07,1,1,1,0,1,0,1
1,2,3,11,8,0,6,2,92.08333333333331,74.54166666666667,59.833333333333336,12.125,228.95833333333331,14.675,3.083333333333333,2014,6,8,2014-06-08,0,0,0,0,0,0,1
6,1,5,18,17,4,0,11,89.04166666666667,79.0,72.33333333333333,12.666666666666666,194.16666666666663,7.347916666666666,3.625,2014,6,9,2014-06-09,1,0,1,0,1,1,0
8,2,4,23,16,2,2,7,88.375,74.75,64.66666666666667,14.25,216.875,28.214166666666667,4.041666666666667,2014,6,10,2014-06-10,1,0,1,0,1,1,0
4,0,2,13,16,2,12,9,88.875,72.58333333333333,59.54166666666666,11.208333333333334,220.58333333333331,29.44875,1.625,2014,6,11,2014-06-11,1,0,0,0,0,1,1
4,3,1,16,12,0,2,3,89.58333333333333,74.08333333333333,61.208333333333336,10.916666666666666,207.45833333333331,29.4375,4.0,2014,6,12,2014-06-12,1,0,0,0,0,1,0
1,2,5,10,11,0,3,1,88.25,75.08333333333333,65.54166666666667,12.666666666666666,175.41666666666666,28.220416666666665,4.666666666666667,2014,6,13,2014-06-13,0,0,0,0,1,1,0
4,4,6,8,9,0,1,2,89.52173913043478,76.82608695652173,66.78260869565217,10.73913043478261,194.91304347826087,25.59434782608696,4.3478260869565215,2014,6,14,2014-06-14,0,0,0,1,1,1,0
0,2,0,8,5,0,0,3,91.25,77.0,64.25,12.5,230.83333333333331,29.4175,3.8333333333333335,2014,6,15,2014-06-15,1,0,0,0,0,0,0
4,4,7,12,11,0,5,5,90.52173913043478,75.52173913043478,62.26086956521739,14.304347826086955,236.08695652173915,26.861739130434785,4.0,2014,6,16,2014-06-16,1,0,0,1,1,1,1
5,2,4,14,12,2,0,3,89.04166666666667,75.33333333333333,64.33333333333333,16.333333333333332,236.58333333333331,29.40625,5.375,2014,6,17,2014-06-17,1,0,1,0,1,1,0
2,2,5,18,6,0,1,3,89.20833333333333,77.33333333333333,68.125,14.75,223.41666666666663,29.349166666666665,5.625,2014,6,18,2014-06-18,1,0,0,0,1,0,0
3,3,1,14,8,0,0,1,90.33333333333331,78.58333333333333,68.625,12.0,223.375,29.31958333333333,4.625,2014,6,19,2014-06-19,0,0,0,0,0,0,0
7,2,3,14,9,0,3,6,91.2608695652174,77.43478260869566,64.65217391304348,13.91304347826087,236.08695652173915,28.053478260869564,3.739130434782609,2014,6,20,2014-06-20,1,0,1,0,0,1,0
6,5,2,16,12,3,0,3,91.375,78.25,65.79166666666667,18.041666666666668,241.25,29.35375,5.166666666666667,2014,6,21,2014-06-21,1,0,1,1,0,1,0
3,1,4,17,5,0,2,3,90.04347826086956,78.1304347826087,68.21739130434783,20.65217391304348,257.5217391304348,29.42391304347826,5.869565217391305,2014,6,22,2014-06-22,1,0,0,0,1,0,0
2,7,3,25,12,0,2,3,89.52173913043478,75.95652173913044,65.04347826086956,22.17391304347826,250.82608695652172,28.18,8.173913043478262,2014,6,23,2014-06-23,1,0,0,1,0,1,0
3,5,4,16,23,0,2,4,89.41666666666667,75.5,64.16666666666667,23.791666666666668,248.91666666666663,29.4175,10.0,2014,6,24,2014-06-24,1,0,0,1,1,1,0
8,5,7,34,19,0,0,1,89.08333333333333,73.54166666666667,60.75,21.08333333333333,250.66666666666663,29.42625,8.375,2014,6,25,2014-06-25,0,1,1,1,1,1,0
3,2,11,19,14,0,0,1,89.25,74.04166666666667,61.208333333333336,19.33333333333333,240.29166666666663,28.292916666666667,5.166666666666667,2014,6,26,2014-06-26,0,0,0,0,1,1,0
4,1,6,32,13,0,1,3,88.75,74.125,62.708333333333336,18.83333333333333,246.79166666666663,29.61875,5.708333333333333,2014,6,27,2014-06-27,1,1,0,0,1,1,0
0,5,5,20,14,1,1,5,88.25,72.5,59.833333333333336,20.916666666666668,256.2083333333333,29.59375,5.583333333333333,2014,6,28,2014-06-28,1,0,0,1,1,1,0
0,1,1,10,1,0,0,1,87.17391304347827,71.3913043478261,59.0,24.0,257.5652173913044,29.533478260869565,7.173913043478261,2014,6,29,2014-06-29,0,0,0,0,0,0,0
6,5,1,25,6,0,0,0,86.5,72.0,62.0,24.166666666666668,248.91666666666663,29.49875,6.708333333333333,2014,6,30,2014-06-30,0,0,1,1,0,0,0
4,2,2,19,10,0,0,2,85.25,74.0,69.41666666666667,22.08333333333333,247.95833333333331,29.52125,7.625,2014,7,1,2014-07-01,0,0,0,0,0,1,0
3,0,4,21,7,0,6,3,86.26086956521739,75.26086956521739,70.1304347826087,20.956521739130437,248.91304347826087,28.26478260869565,6.695652173913044,2014,7,2,2014-07-02,1,0,0,0,1,0,1
2,5,7,12,7,2,0,2,86.08695652173913,74.47826086956522,69.1304347826087,21.608695652173918,248.0,29.49043478260869,6.043478260869565,2014,7,3,2014-07-03,0,0,0,1,1,0,0
4,5,7,10,14,0,2,3,86.56521739130434,74.1304347826087,67.04347826086956,19.43478260869565,245.0,29.47608695652174,5.782608695652174,2014,7,4,2014-07-04,1,0,0,1,1,1,0
3,4,6,37,11,1,0,0,86.47826086956522,74.17391304347827,67.1304347826087,17.565217391304348,245.0,29.507391304347824,5.130434782608695,2014,7,5,2014-07-05,0,1,0,1,1,1,0
4,2,3,10,9,0,0,0,86.29166666666667,73.58333333333333,66.29166666666667,15.833333333333334,246.0,29.5575,4.208333333333333,2014,7,6,2014-07-06,0,0,0,0,0,1,0
2,3,4,13,11,0,0,4,86.70833333333333,73.29166666666667,65.25,17.791666666666668,248.83333333333331,29.55125,5.333333333333333,2014,7,7,2014-07-07,1,0,0,0,1,1,0
6,2,3,14,3,0,5,1,86.25,72.91666666666667,64.70833333333333,16.583333333333332,248.83333333333331,29.49375,4.708333333333333,2014,7,8,2014-07-08,0,0,1,0,0,0,1
3,6,5,13,6,4,0,2,86.8695652173913,72.34782608695652,62.65217391304348,17.608695652173914,245.95652173913044,29.46434782608696,4.478260869565218,2014,7,9,2014-07-09,0,0,0,1,1,0,0
2,5,8,21,32,0,5,4,87.43478260869566,72.47826086956522,61.73913043478261,16.52173913043478,250.7826086956522,29.477391304347822,3.652173913043478,2014,7,10,2014-07-10,1,0,0,1,1,1,1
2,0,3,16,13,0,1,1,86.0,75.05263157894737,70.36842105263158,15.31578947368421,243.1578947368421,29.454736842105262,5.0,2014,7,11,2014-07-11,0,0,0,0,0,1,0
8,2,10,29,12,3,12,4,87.375,73.75,64.375,13.125,242.20833333333331,29.43375,3.9583333333333335,2014,7,12,2014-07-12,1,1,1,0,1,1,1
2,1,1,17,2,0,0,0,87.20833333333333,73.45833333333333,64.45833333333333,9.208333333333334,220.58333333333331,29.435,4.0,2014,7,13,2014-07-13,0,0,0,0,0,0,0
5,2,3,12,19,1,2,2,88.625,73.66666666666667,62.208333333333336,10.625,243.08333333333331,29.43125,2.75,2014,7,14,2014-07-14,0,0,1,0,0,1,0
3,2,1,15,18,0,0,1,88.8695652173913,74.65217391304348,63.73913043478261,13.956521739130435,250.69565217391303,29.373478260869568,3.652173913043478,2014,7,15,2014-07-15,0,0,0,0,0,1,0
4,3,3,13,12,1,4,0,87.95833333333333,75.66666666666667,67.16666666666667,12.625,240.29166666666663,29.34875,4.75,2014,7,16,2014-07-16,0,0,0,0,0,1,1
2,3,5,25,14,1,0,1,88.95454545454545,75.27272727272727,64.54545454545455,10.636363636363637,240.63636363636363,29.347727272727276,4.363636363636363,2014,7,17,2014-07-17,0,0,0,0,1,1,0
9,2,1,14,6,3,0,4,87.5,75.16666666666667,67.16666666666667,12.75,243.08333333333331,28.124583333333334,4.5,2014,7,18,2014-07-18,1,0,1,0,0,0,0
7,7,6,8,10,0,6,6,88.04166666666667,74.54166666666667,64.875,16.291666666666668,243.20833333333331,29.379583333333333,4.75,2014,7,19,2014-07-19,1,0,1,1,1,1,1
3,0,1,8,5,0,0,0,87.58333333333333,73.0,62.29166666666666,18.5,246.04166666666663,29.4225,4.958333333333333,2014,7,20,2014-07-20,0,0,0,0,0,0,0
3,4,8,20,13,1,0,2,87.43478260869566,72.34782608695652,61.21739130434783,19.26086956521739,246.0,29.439565217391305,5.782608695652174,2014,7,21,2014-07-21,0,0,0,1,1,1,0
5,5,3,9,7,0,1,2,87.30434782608695,71.73913043478261,60.391304347826086,20.043478260869566,247.95652173913044,29.42,5.521739130434782,2014,7,22,2014-07-22,0,0,1,1,0,0,0
2,6,2,8,19,0,0,3,87.20833333333333,72.375,61.208333333333336,19.625,251.625,29.39375,6.583333333333333,2014,7,23,2014-07-23,1,0,0,1,0,1,0
5,2,4,23,5,0,0,2,86.58333333333333,74.33333333333333,67.54166666666667,22.75,241.29166666666663,29.38875,6.0,2014,7,24,2014-07-24,0,0,1,0,1,0,0
5,1,7,10,15,1,1,2,84.33333333333333,76.0,75.875,9.541666666666666,227.08333333333331,28.225416666666664,16.25,2014,7,25,2014-07-25,0,0,1,0,1,1,0
4,6,6,36,13,0,0,4,85.41666666666667,76.0,74.04166666666667,11.458333333333334,245.91666666666663,29.51625,7.333333333333333,2014,7,26,2014-07-26,1,1,0,1,1,1,0
3,1,2,10,5,0,6,1,86.41666666666667,74.125,67.58333333333333,13.625,253.5,29.55875,4.75,2014,7,27,2014-07-27,0,0,0,0,0,0,1
2,1,2,9,9,0,0,2,85.33333333333333,74.5,70.45833333333333,18.58333333333333,249.79166666666663,29.4575,5.875,2014,7,28,2014-07-28,0,0,0,0,0,1,0
2,0,1,13,15,3,0,5,85.83333333333333,72.66666666666667,65.04166666666667,15.416666666666666,244.95833333333331,29.405,4.583333333333333,2014,7,29,2014-07-29,1,0,0,0,0,1,0
1,1,5,13,14,0,6,5,86.91666666666667,73.95833333333333,66.0,11.375,241.16666666666663,29.43625,5.5,2014,7,30,2014-07-30,1,0,0,0,1,1,1
3,0,4,11,7,0,0,1,88.65217391304348,75.04347826086956,65.3913043478261,8.26086956521739,246.65217391304347,29.425217391304347,8.782608695652174,2014,7,31,2014-07-31,0,0,0,0,1,0,0
2,1,2,14,17,1,0,1,89.29166666666667,76.16666666666667,65.95833333333333,8.666666666666666,237.58333333333331,29.391666666666666,5.166666666666667,2014,8,1,2014-08-01,0,0,0,0,0,1,0
5,2,6,29,12,0,5,3,84.29166666666667,75.70833333333333,75.375,11.375,260.0,29.394166666666667,8.25,2014,8,2,2014-08-02,1,1,1,0,1,1,1
5,1,3,6,5,5,0,0,84.33333333333333,75.08333333333333,74.125,15.166666666666666,245.125,29.39375,5.458333333333333,2014,8,3,2014-08-03,0,0,1,0,0,0,0
4,5,6,22,14,0,0,4,84.69565217391305,73.21739130434783,68.95652173913044,15.043478260869565,250.7391304347826,26.82869565217392,5.869565217391305,2014,8,4,2014-08-04,1,0,0,1,1,1,0
2,1,3,17,9,0,0,0,84.58333333333333,72.375,66.625,15.416666666666666,248.79166666666663,29.3975,5.0,2014,8,5,2014-08-05,0,0,0,0,0,1,0
6,5,1,17,7,1,1,1,84.16666666666667,72.41666666666667,67.70833333333333,12.708333333333334,250.58333333333331,29.43375,4.625,2014,8,6,2014-08-06,0,0,1,1,0,0,0
3,2,3,33,13,1,0,2,84.95652173913044,71.78260869565217,64.73913043478261,13.91304347826087,251.7391304347826,26.860434782608696,4.608695652173913,2014,8,7,2014-08-07,0,1,0,0,0,1,0
5,3,5,13,12,3,2,2,85.04166666666667,71.5,64.125,12.25,241.25,29.4225,4.833333333333333,2014,8,8,2014-08-08,0,0,1,0,1,1,0
4,1,5,15,20,3,0,5,85.5909090909091,71.72727272727273,63.63636363636363,9.318181818181818,227.3181818181818,28.15909090909091,3.909090909090909,2014,8,9,2014-08-09,1,0,0,0,1,1,0
4,0,4,3,4,0,0,2,86.25,71.70833333333333,62.583333333333336,10.583333333333334,241.20833333333331,29.5425,2.5,2014,8,10,2014-08-10,0,0,0,0,1,0,0
8,5,9,20,18,0,0,2,85.83333333333333,72.625,65.04166666666667,13.875,244.04166666666663,29.51375,4.083333333333333,2014,8,11,2014-08-11,0,0,1,1,1,1,0
0,1,4,10,8,1,0,5,85.8695652173913,73.0,65.95652173913044,14.304347826086955,244.95652173913044,29.51,5.695652173913044,2014,8,12,2014-08-12,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,84.0,73.0,70.0,17.666666666666668,248.0,29.540000000000003,5.666666666666667,2014,8,13,2014-08-13,0,0,0,0,0,0,0
3,2,6,13,12,0,0,4,84.95652173913044,72.65217391304348,67.6086956521739,20.65217391304348,254.65217391304347,29.48260869565217,8.956521739130435,2014,8,14,2014-08-14,1,0,0,0,1,1,0
4,3,7,13,15,2,3,2,83.91666666666667,72.45833333333333,67.875,19.375,248.875,29.445,6.75,2014,8,15,2014-08-15,0,0,0,0,1,1,0
8,2,5,19,27,2,0,1,84.52173913043478,73.17391304347827,69.47826086956522,20.043478260869566,244.95652173913044,29.47869565217391,6.043478260869565,2014,8,16,2014-08-16,0,0,1,0,1,1,0
0,1,2,6,7,0,0,1,85.70833333333333,71.95833333333333,64.08333333333333,11.791666666666666,242.125,28.370416666666667,5.208333333333333,2014,8,17,2014-08-17,0,0,0,0,0,0,0
4,6,3,16,21,3,10,2,85.79166666666667,71.66666666666667,62.25,13.333333333333334,249.66666666666663,29.67375,3.375,2014,8,18,2014-08-18,0,0,0,1,0,1,1
11,6,5,17,13,1,3,1,85.29166666666667,71.45833333333333,63.0,10.541666666666666,255.16666666666663,29.7125,3.4166666666666665,2014,8,19,2014-08-19,0,0,1,1,1,1,0
5,4,1,5,10,2,0,1,81.17391304347827,68.3913043478261,61.391304347826086,12.391304347826088,254.6086956521739,29.657391304347826,4.086956521739131,2014,8,20,2014-08-20,0,0,1,1,0,1,0
3,1,2,18,16,1,0,2,84.73913043478261,70.6086956521739,62.43478260869565,16.695652173913043,249.7826086956522,29.57782608695652,4.695652173913044,2014,8,21,2014-08-21,0,0,0,0,0,1,0
6,1,5,19,15,0,0,1,85.29166666666667,70.16666666666667,60.66666666666666,13.916666666666666,248.79166666666663,29.56625,4.708333333333333,2014,8,22,2014-08-22,0,0,1,0,1,1,0
3,3,1,25,5,0,0,4,85.625,70.58333333333333,60.79166666666666,9.916666666666666,243.95833333333331,29.62,3.583333333333333,2014,8,23,2014-08-23,1,0,0,0,0,0,0
3,2,3,7,12,0,1,0,86.0,69.41666666666667,58.833333333333336,11.875,248.70833333333331,28.397916666666664,2.625,2014,8,24,2014-08-24,0,0,0,0,0,1,0
3,3,3,21,21,0,0,0,85.33333333333333,70.41666666666667,60.79166666666666,16.5,250.66666666666663,29.6375,3.7916666666666665,2014,8,25,2014-08-25,0,0,0,0,0,1,0
2,5,3,31,14,1,1,3,84.65217391304348,71.6086956521739,64.47826086956522,19.043478260869566,255.6086956521739,29.598695652173912,5.434782608695652,2014,8,26,2014-08-26,1,1,0,1,0,1,0
3,7,4,21,14,0,0,3,84.45833333333333,71.0,64.04166666666667,17.958333333333332,257.1666666666667,29.56375,6.833333333333333,2014,8,27,2014-08-27,1,0,0,1,1,1,0
2,4,6,32,18,0,4,0,85.68181818181819,71.68181818181819,63.63636363636363,12.5,259.95454545454544,29.575454545454544,3.909090909090909,2014,8,28,2014-08-28,0,1,0,1,1,1,1
4,3,5,26,17,1,0,3,88.5,71.0,57.45,10.1,251.1,29.565500000000004,3.0,2014,8,29,2014-08-29,1,0,0,0,1,1,0
3,2,7,10,12,1,0,3,86.65,72.95,64.85,9.7,267.95,29.558,2.2,2014,8,30,2014-08-30,1,0,0,0,1,1,0
0,2,1,15,13,0,7,2,87.41666666666667,72.125,61.375,12.416666666666666,264.5416666666667,29.46625,2.375,2014,8,31,2014-08-31,0,0,0,0,0,1,1
3,1,1,7,11,0,0,4,87.52631578947368,71.42105263157895,60.36842105263158,8.157894736842104,259.57894736842104,29.41894736842105,3.947368421052632,2014,9,1,2014-09-01,1,0,0,0,0,1,0
2,4,5,20,7,0,2,3,90.91666666666669,66.41666666666667,47.5,12.083333333333334,83.66666666666667,29.46,7.25,2014,9,2,2014-09-02,1,0,0,1,1,0,0
7,6,4,22,12,0,2,3,94.82608695652172,65.30434782608695,39.08695652173913,13.043478260869565,117.65217391304348,29.45913043478261,4.695652173913044,2014,9,3,2014-09-03,1,0,1,1,1,1,0
5,5,3,18,21,1,0,1,88.125,69.29166666666667,54.25,12.916666666666666,265.5416666666667,29.45625,4.458333333333333,2014,9,4,2014-09-04,0,0,1,1,0,1,0
4,0,3,15,15,2,0,2,84.58333333333333,72.29166666666667,66.16666666666667,17.208333333333332,249.75,29.47,5.5,2014,9,5,2014-09-05,0,0,0,0,0,1,0
5,4,1,11,29,2,5,3,84.56521739130434,71.82608695652173,65.26086956521739,14.869565217391305,242.0434782608696,29.523043478260867,4.652173913043479,2014,9,6,2014-09-06,1,0,1,1,0,1,1
2,5,5,7,9,0,0,1,85.70833333333333,71.08333333333333,61.583333333333336,11.916666666666666,246.79166666666663,29.57375,3.2916666666666665,2014,9,7,2014-09-07,0,0,0,1,1,1,0
1,5,3,20,15,0,1,4,85.54166666666667,72.54166666666667,65.375,11.291666666666666,260.8333333333333,29.605,3.8333333333333335,2014,9,8,2014-09-08,1,0,0,1,0,1,0
6,2,5,29,17,0,2,1,83.75,72.16666666666667,67.75,14.291666666666666,255.29166666666663,29.58375,4.75,2014,9,9,2014-09-09,0,1,1,0,1,1,0
4,1,3,29,11,0,0,1,84.43478260869566,71.47826086956522,64.8695652173913,14.0,258.4782608695652,29.57913043478261,4.086956521739131,2014,9,10,2014-09-10,0,1,0,0,0,1,0
0,1,4,32,15,0,10,0,84.58333333333333,70.95833333333333,64.41666666666667,12.458333333333334,248.79166666666663,29.60625,4.208333333333333,2014,9,11,2014-09-11,0,1,0,0,1,1,1
2,2,1,20,19,0,8,1,84.69565217391305,71.21739130434783,64.8695652173913,13.478260869565217,255.6086956521739,29.64434782608696,4.521739130434782,2014,9,12,2014-09-12,0,0,0,0,0,1,1
2,4,3,56,18,0,1,3,84.89473684210526,70.10526315789474,61.578947368421055,14.894736842105264,247.7894736842105,29.620526315789476,4.0,2014,9,13,2014-09-13,1,1,0,1,0,1,0
1,2,2,19,6,0,6,0,84.65217391304348,70.30434782608695,63.130434782608695,11.478260869565217,243.91304347826087,29.61434782608696,4.3478260869565215,2014,9,14,2014-09-14,0,0,0,0,0,0,1
1,3,5,28,9,0,1,0,83.95833333333333,70.91666666666667,64.875,10.625,241.20833333333331,29.63,4.291666666666667,2014,9,15,2014-09-15,0,1,0,0,1,1,0
4,2,0,48,9,0,0,0,84.95,70.9,62.65,11.25,245.5,29.6165,4.65,2014,9,16,2014-09-16,0,1,0,0,0,1,0
2,6,4,39,11,2,19,4,84.54166666666667,69.33333333333333,60.79166666666666,12.083333333333334,256.125,29.605,2.833333333333333,2014,9,17,2014-09-17,1,1,0,1,1,1,1
3,1,1,44,7,0,0,1,84.375,70.5,63.5,14.041666666666666,253.41666666666663,29.65875,3.9583333333333335,2014,9,18,2014-09-18,0,1,0,0,0,0,0
2,4,8,23,8,0,22,0,80.75,68.33333333333333,62.54166666666666,22.08333333333333,251.5,29.680000000000003,4.166666666666667,2014,9,19,2014-09-19,0,0,0,1,1,0,1
4,1,4,20,14,1,2,0,83.45833333333333,71.41666666666667,66.79166666666667,14.958333333333334,249.75,29.635,4.458333333333333,2014,9,20,2014-09-20,0,0,0,0,1,1,0
1,2,6,12,7,0,0,3,83.66666666666667,71.91666666666667,67.875,12.583333333333334,245.0,29.63875,4.5,2014,9,21,2014-09-21,1,0,0,0,1,0,0
3,4,5,34,10,1,0,2,84.5,70.83333333333333,64.5,18.25,247.70833333333331,29.6925,3.9583333333333335,2014,9,22,2014-09-22,0,1,0,1,1,1,0
3,3,6,26,10,0,1,2,83.78260869565217,70.04347826086956,64.17391304347827,14.782608695652174,247.95652173913044,28.40695652173913,3.9130434782608696,2014,9,23,2014-09-23,0,0,0,0,1,1,0
6,3,1,24,14,0,0,0,79.625,67.375,62.79166666666666,16.875,254.41666666666663,29.68625,5.166666666666667,2014,9,24,2014-09-24,0,0,1,0,0,1,0
4,5,7,41,15,0,1,5,83.30434782608695,70.52173913043478,65.65217391304348,15.130434782608695,254.65217391304347,29.70434782608696,4.695652173913044,2014,9,25,2014-09-25,1,1,0,1,1,1,0
4,4,3,38,22,2,0,1,83.41666666666667,70.79166666666667,66.16666666666667,12.625,256.125,29.758750000000003,4.166666666666667,2014,9,26,2014-09-26,0,1,0,1,0,1,0
4,2,6,46,18,0,0,4,83.91666666666667,68.70833333333333,63.0,15.625,259.0,29.77875,3.25,2014,9,27,2014-09-27,1,1,0,0,1,1,0
0,2,1,21,6,0,0,2,84.13636363636364,71.22727272727273,66.18181818181819,16.90909090909091,262.0,29.77590909090909,3.636363636363636,2014,9,28,2014-09-28,0,0,0,0,0,0,0
7,3,2,29,12,0,10,4,83.29166666666667,72.04166666666667,69.58333333333333,13.875,251.5,29.757500000000004,3.208333333333333,2014,9,29,2014-09-29,1,1,1,0,0,1,1
10,5,4,61,10,2,22,2,83.08333333333333,72.83333333333333,72.41666666666667,13.083333333333334,245.95833333333331,29.74875,4.416666666666667,2014,9,30,2014-09-30,0,1,1,1,1,1,1
2,0,2,44,15,0,11,2,83.25,70.95833333333333,67.54166666666667,9.833333333333334,233.79166666666663,29.7975,2.7916666666666665,2014,10,1,2014-10-01,0,1,0,0,0,1,1
2,5,5,23,11,0,2,1,83.75,69.08333333333333,63.958333333333336,10.541666666666666,257.0833333333333,29.80875,2.25,2014,10,2,2014-10-02,0,0,0,1,1,1,0
4,1,5,44,12,0,11,2,83.3913043478261,69.21739130434783,64.47826086956522,12.652173913043478,258.39130434782606,29.76695652173913,2.6956521739130435,2014,10,3,2014-10-03,0,1,0,0,1,1,1
3,6,8,39,11,1,25,0,83.21739130434783,70.78260869565217,67.82608695652173,14.565217391304348,256.5652173913044,29.774782608695656,2.347826086956522,2014,10,4,2014-10-04,0,1,0,1,1,1,1
2,3,3,19,1,0,0,3,84.41666666666667,70.33333333333333,65.375,13.125,264.5,29.7925,2.958333333333333,2014,10,5,2014-10-05,1,0,0,0,0,0,0
5,1,2,68,13,1,0,1,83.66666666666667,72.58333333333333,70.375,10.541666666666666,247.79166666666663,29.8125,3.458333333333333,2014,10,6,2014-10-06,0,1,1,0,0,1,0
3,3,2,41,16,1,5,0,84.08695652173913,71.91304347826087,68.1304347826087,8.73913043478261,248.69565217391303,29.75260869565217,2.347826086956522,2014,10,7,2014-10-07,0,1,0,0,0,1,1
3,6,7,50,17,0,0,2,84.47619047619048,71.42857142857143,66.04761904761905,9.38095238095238,257.3333333333333,29.744285714285716,1.809523809523809,2014,10,8,2014-10-08,0,1,0,1,1,1,0
1,4,6,41,8,2,5,0,86.19047619047619,67.66666666666667,59.0,6.9523809523809526,192.0952380952381,29.772857142857145,2.333333333333333,2014,10,9,2014-10-09,0,1,0,1,1,0,1
3,2,9,28,23,3,6,0,89.83333333333333,60.333333333333336,40.333333333333336,4.944444444444445,126.44444444444444,29.74833333333333,2.1666666666666665,2014,10,10,2014-10-10,0,1,0,0,1,1,1
3,3,5,35,15,0,0,5,89.20833333333333,56.625,39.66666666666666,6.166666666666667,149.29166666666666,29.6975,3.75,2014,10,11,2014-10-11,1,1,0,0,1,1,0
