,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Day,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,IntCondition
261,2014-01-13,0,0,0,0,0,0,0,0,2014,1,5,13,54.0,30.0,41.0,0,5.0,30.01,4
263,2014-01-13,0,0,0,1,0,0,0,0,2014,1,7,13,50.0,30.0,47.0,23,5.0,30.04,1
264,2014-01-13,0,1,0,1,1,0,0,0,2014,1,8,13,54.0,0.0,44.0,0,3.0,30.07,4
265,2014-01-13,0,2,0,5,0,0,0,0,2014,1,9,13,57.0,30.0,36.0,0,3.0,30.07,5
266,2014-01-13,0,1,1,17,1,0,0,0,2014,1,10,13,64.0,28.0,26.0,45,6.0,30.1,4
267,2014-01-13,1,0,0,10,1,0,0,0,2014,1,11,13,70.0,28.0,21.0,45,5.0,30.1,5
268,2014-01-13,1,0,0,0,3,0,0,0,2014,1,12,13,72.0,37.0,29.0,315,5.0,30.07,4
270,2014-01-13,0,0,1,3,0,0,0,0,2014,1,14,13,75.0,28.0,18.0,90,14.0,29.98,4
271,2014-01-13,1,0,1,1,1,0,0,0,2014,1,15,13,75.0,34.0,22.0,23,12.0,29.95,4
272,2014-01-13,1,0,0,5,1,0,5,0,2014,1,16,13,77.0,34.0,21.0,0,2.0,29.95,4
273,2014-01-13,0,0,1,2,0,0,0,0,2014,1,17,13,73.0,39.0,29.0,225,10.0,29.92,5
274,2014-01-13,0,1,0,1,0,0,2,0,2014,1,18,13,70.0,45.0,40.0,248,9.0,29.95,5
275,2014-01-13,1,2,0,2,0,0,0,0,2014,1,19,13,66.0,45.0,46.0,248,5.0,29.95,5
276,2014-01-13,0,0,0,3,0,0,0,0,2014,1,20,13,64.0,46.0,52.0,248,2.0,29.98,4
277,2014-01-13,1,0,0,0,0,0,0,1,2014,1,21,13,63.0,45.0,52.0,0,0.0,29.98,4
278,2014-01-13,0,0,0,0,0,0,0,0,2014,1,22,13,59.0,46.0,63.0,68,6.0,29.98,4
279,2014-01-13,0,0,0,0,0,0,0,0,2014,1,23,13,57.0,45.0,63.0,68,7.0,30.01,1
280,2014-01-14,0,0,0,0,0,0,0,0,2014,1,0,14,57.0,45.0,63.0,68,6.0,29.98,1
281,2014-01-14,0,0,0,0,0,0,0,0,2014,1,1,14,55.0,41.0,58.0,45,3.0,29.98,1
282,2014-01-14,0,0,0,0,0,0,0,0,2014,1,2,14,54.0,37.0,54.0,68,6.0,29.98,1
283,2014-01-14,0,0,0,0,0,0,0,0,2014,1,3,14,52.0,34.0,50.0,23,6.0,29.98,1
284,2014-01-14,0,0,0,0,0,0,0,0,2014,1,4,14,54.0,30.0,41.0,23,6.0,29.98,1
285,2014-01-14,0,0,0,0,0,0,0,0,2014,1,5,14,50.0,0.0,50.0,0,5.0,29.95,1
287,2014-01-14,0,0,0,0,0,0,0,0,2014,1,7,14,48.0,0.0,54.0,23,5.0,29.98,1
288,2014-01-14,0,0,0,2,0,0,0,0,2014,1,8,14,48.0,0.0,54.0,0,2.0,30.01,1
289,2014-01-14,2,0,0,3,1,0,0,0,2014,1,9,14,55.0,0.0,41.0,0,5.0,30.01,1
290,2014-01-14,0,0,0,3,1,0,0,0,2014,1,10,14,64.0,0.0,30.0,45,8.0,30.04,1
291,2014-01-14,1,0,0,9,0,0,0,0,2014,1,11,14,72.0,27.0,19.0,45,12.0,30.04,1
292,2014-01-14,0,1,4,0,2,0,0,0,2014,1,12,14,73.0,0.0,22.0,0,9.0,30.01,1
293,2014-01-14,0,1,3,0,2,0,0,1,2014,1,13,14,75.0,36.0,24.0,0,7.0,0.0,1
294,2014-01-14,0,0,1,6,0,0,0,0,2014,1,14,14,75.0,37.0,25.0,270,8.0,29.92,1
295,2014-01-14,1,0,1,1,0,1,0,0,2014,1,15,14,79.0,37.0,23.0,315,7.0,29.92,1
296,2014-01-14,0,0,1,2,0,0,0,0,2014,1,16,14,77.0,37.0,24.0,270,6.0,0.0,1
297,2014-01-14,0,0,0,0,0,0,0,1,2014,1,17,14,73.0,46.0,38.0,248,7.0,29.89,1
298,2014-01-14,0,0,1,1,0,0,0,0,2014,1,18,14,72.0,46.0,41.0,270,7.0,29.92,1
299,2014-01-14,0,0,0,3,0,0,0,0,2014,1,19,14,68.0,50.0,52.0,270,5.0,0.0,1
300,2014-01-14,2,0,1,3,0,0,0,0,2014,1,20,14,66.0,52.0,60.0,0,3.0,29.95,1
301,2014-01-14,0,0,0,1,0,0,0,0,2014,1,21,14,64.0,50.0,59.0,0,3.0,29.98,1
302,2014-01-14,0,0,0,0,0,0,0,0,2014,1,22,14,61.0,46.0,59.0,23,12.0,30.01,1
303,2014-01-14,0,0,0,0,0,0,0,0,2014,1,23,14,59.0,45.0,59.0,45,15.0,30.01,1
304,2014-01-15,0,0,0,0,0,0,0,0,2014,1,0,15,59.0,43.0,55.0,45,12.0,30.01,1
305,2014-01-15,0,0,0,0,0,0,0,0,2014,1,1,15,57.0,37.0,48.0,45,15.0,29.98,1
306,2014-01-15,0,0,0,0,0,0,0,0,2014,1,2,15,57.0,34.0,41.0,23,15.0,29.98,1
307,2014-01-15,0,0,0,0,0,0,0,0,2014,1,3,15,55.0,0.0,41.0,23,2.0,29.98,1
308,2014-01-15,0,0,0,0,0,0,0,0,2014,1,4,15,54.0,0.0,44.0,23,5.0,29.98,1
309,2014-01-15,0,0,0,0,0,0,0,0,2014,1,5,15,52.0,30.0,44.0,23,6.0,29.98,1
311,2014-01-15,0,1,0,0,0,0,0,0,2014,1,7,15,50.0,30.0,47.0,0,5.0,30.01,1
312,2014-01-15,0,0,0,0,0,0,0,1,2014,1,8,15,50.0,30.0,47.0,23,5.0,30.04,1
313,2014-01-15,2,0,1,1,0,0,1,0,2014,1,9,15,57.0,28.0,33.0,23,8.0,30.07,1
314,2014-01-15,0,0,0,0,2,0,0,0,2014,1,10,15,66.0,30.0,26.0,45,9.0,30.07,1
315,2014-01-15,0,0,1,0,0,0,0,0,2014,1,11,15,73.0,28.0,19.0,23,3.0,30.1,1
316,2014-01-15,1,0,0,5,1,0,0,0,2014,1,12,15,75.0,43.0,31.0,45,5.0,30.07,1
317,2014-01-15,0,0,0,3,0,0,0,1,2014,1,13,15,75.0,45.0,34.0,293,12.0,30.01,1
318,2014-01-15,0,1,0,8,1,0,0,0,2014,1,14,15,77.0,43.0,29.0,23,6.0,29.98,1
319,2014-01-15,0,0,0,3,0,0,2,0,2014,1,15,15,77.0,41.0,28.0,225,7.0,29.98,1
320,2014-01-15,0,0,1,1,1,2,0,0,2014,1,16,15,75.0,43.0,31.0,248,10.0,29.98,1
321,2014-01-15,0,0,0,4,0,0,0,0,2014,1,17,15,75.0,43.0,31.0,270,5.0,29.98,1
322,2014-01-15,0,0,1,0,5,0,0,1,2014,1,18,15,72.0,50.0,46.0,270,7.0,29.98,1
323,2014-01-15,0,0,1,1,1,0,0,0,2014,1,19,15,68.0,50.0,52.0,270,6.0,30.01,1
324,2014-01-15,1,0,0,1,1,0,0,0,2014,1,20,15,66.0,52.0,60.0,293,6.0,30.04,1
325,2014-01-15,0,0,0,0,0,0,0,0,2014,1,21,15,63.0,50.0,63.0,45,9.0,30.04,1
327,2014-01-15,0,0,0,0,0,0,0,0,2014,1,23,15,59.0,50.0,72.0,0,0.0,30.07,1
328,2014-01-16,0,0,0,0,0,0,0,0,2014,1,0,16,57.0,48.0,72.0,0,0.0,30.04,1
329,2014-01-16,0,0,0,0,0,0,0,0,2014,1,1,16,54.0,46.0,77.0,338,6.0,30.04,1
330,2014-01-16,0,0,0,0,0,0,0,0,2014,1,2,16,54.0,43.0,67.0,23,5.0,30.04,1
331,2014-01-16,0,0,0,0,0,0,0,0,2014,1,3,16,52.0,41.0,67.0,23,5.0,0.0,1
332,2014-01-16,0,0,0,0,0,0,0,0,2014,1,4,16,50.0,36.0,58.0,0,5.0,0.0,1
335,2014-01-16,0,1,0,0,0,0,0,0,2014,1,7,16,48.0,30.0,50.0,45,10.0,30.04,1
336,2014-01-16,0,0,0,1,1,0,0,0,2014,1,8,16,48.0,30.0,50.0,23,8.0,30.04,1
337,2014-01-16,0,0,0,0,0,0,0,0,2014,1,9,16,55.0,30.0,38.0,45,5.0,30.07,1
338,2014-01-16,0,0,1,0,1,0,5,0,2014,1,10,16,64.0,30.0,28.0,45,6.0,30.1,1
339,2014-01-16,2,0,0,2,0,0,0,0,2014,1,11,16,72.0,30.0,22.0,68,7.0,30.07,1
340,2014-01-16,0,0,1,1,5,0,0,0,2014,1,12,16,75.0,25.0,15.0,23,12.0,30.04,1
341,2014-01-16,0,0,0,1,1,0,0,0,2014,1,13,16,77.0,25.0,14.0,45,12.0,30.01,1
342,2014-01-16,1,1,0,5,0,0,0,0,2014,1,14,16,77.0,25.0,14.0,23,6.0,29.98,1
343,2014-01-16,1,0,1,5,2,0,0,0,2014,1,15,16,79.0,23.0,13.0,0,6.0,29.95,1
344,2014-01-16,0,0,0,1,1,1,0,0,2014,1,16,16,77.0,30.0,18.0,203,12.0,29.92,1
345,2014-01-16,0,0,0,5,5,0,0,0,2014,1,17,16,75.0,30.0,19.0,203,10.0,29.92,1
346,2014-01-16,1,0,1,4,2,0,0,0,2014,1,18,16,72.0,28.0,20.0,293,8.0,29.92,1
347,2014-01-16,1,0,0,2,1,0,0,0,2014,1,19,16,66.0,37.0,35.0,293,9.0,29.95,1
348,2014-01-16,0,0,0,1,0,0,0,0,2014,1,20,16,66.0,43.0,43.0,293,10.0,29.98,1
349,2014-01-16,0,0,0,0,0,0,0,0,2014,1,21,16,64.0,45.0,49.0,0,0.0,29.98,1
350,2014-01-16,0,0,0,0,0,0,0,0,2014,1,22,16,63.0,43.0,48.0,0,0.0,29.98,1
351,2014-01-16,0,0,0,0,0,0,0,0,2014,1,23,16,59.0,45.0,59.0,45,12.0,29.98,1
352,2014-01-17,0,0,0,0,0,0,0,0,2014,1,0,17,57.0,45.0,63.0,23,9.0,29.95,1
353,2014-01-17,0,0,0,0,0,0,0,0,2014,1,1,17,55.0,43.0,63.0,45,7.0,29.92,1
354,2014-01-17,0,0,0,0,0,0,0,0,2014,1,2,17,55.0,43.0,63.0,45,7.0,29.92,1
355,2014-01-17,0,0,0,0,0,0,0,0,2014,1,3,17,54.0,43.0,67.0,45,9.0,29.92,1
356,2014-01-17,0,0,0,0,0,0,0,0,2014,1,4,17,54.0,43.0,67.0,45,5.0,29.92,1
357,2014-01-17,0,0,0,0,0,0,0,0,2014,1,5,17,54.0,43.0,67.0,23,5.0,29.92,1
359,2014-01-17,0,0,0,0,1,0,1,0,2014,1,7,17,52.0,45.0,76.0,23,3.0,29.95,1
360,2014-01-17,0,0,0,0,1,0,0,0,2014,1,8,17,52.0,45.0,76.0,23,3.0,29.95,1
361,2014-01-17,1,0,0,0,0,0,0,0,2014,1,9,17,59.0,50.0,72.0,23,8.0,29.98,1
362,2014-01-17,1,1,0,0,5,0,0,0,2014,1,10,17,68.0,50.0,52.0,23,5.0,29.98,1
363,2014-01-17,0,0,3,1,0,0,0,1,2014,1,11,17,72.0,48.0,43.0,315,9.0,29.98,1
364,2014-01-17,0,1,1,1,1,0,0,0,2014,1,12,17,75.0,39.0,27.0,315,12.0,29.95,1
365,2014-01-17,0,0,1,0,1,0,0,1,2014,1,13,17,77.0,36.0,22.0,0,9.0,29.92,1
366,2014-01-17,0,0,1,1,2,0,0,1,2014,1,14,17,77.0,36.0,22.0,338,10.0,29.89,1
367,2014-01-17,0,0,0,1,1,0,0,0,2014,1,15,17,79.0,36.0,21.0,0,3.0,29.87,4
368,2014-01-17,0,0,0,1,2,0,0,0,2014,1,16,17,79.0,43.0,28.0,180,7.0,29.87,4
369,2014-01-17,0,1,0,2,0,0,0,0,2014,1,17,17,75.0,45.0,34.0,180,9.0,29.89,5
370,2014-01-17,0,0,1,1,1,0,0,0,2014,1,18,17,73.0,46.0,38.0,203,7.0,29.89,1
371,2014-01-17,0,1,0,9,0,0,5,0,2014,1,19,17,72.0,46.0,41.0,248,6.0,29.92,4
372,2014-01-17,0,0,0,3,0,0,0,0,2014,1,20,17,70.0,41.0,35.0,45,13.0,29.95,1
373,2014-01-17,0,0,1,0,0,0,0,0,2014,1,21,17,66.0,39.0,37.0,45,9.0,29.98,1
374,2014-01-17,0,0,0,0,0,0,0,0,2014,1,22,17,63.0,41.0,45.0,45,7.0,29.98,1
375,2014-01-17,0,0,0,0,0,0,0,0,2014,1,23,17,61.0,41.0,48.0,45,6.0,29.98,1
376,2014-01-18,0,0,0,0,0,0,0,0,2014,1,0,18,61.0,41.0,48.0,23,6.0,29.98,1
377,2014-01-18,0,0,0,0,0,0,0,0,2014,1,1,18,59.0,37.0,45.0,45,6.0,29.95,1
378,2014-01-18,0,0,0,0,0,0,0,0,2014,1,2,18,59.0,36.0,42.0,23,12.0,29.95,1
379,2014-01-18,0,0,0,0,0,0,0,0,2014,1,3,18,55.0,34.0,44.0,45,8.0,29.95,1
380,2014-01-18,0,0,0,0,0,0,0,0,2014,1,4,18,55.0,34.0,44.0,45,8.0,29.95,1
381,2014-01-18,0,0,0,0,0,0,0,0,2014,1,5,18,52.0,0.0,47.0,23,5.0,29.95,1
383,2014-01-18,0,0,1,2,0,0,0,0,2014,1,7,18,50.0,30.0,47.0,23,7.0,29.98,1
384,2014-01-18,0,1,1,3,2,0,0,0,2014,1,8,18,50.0,30.0,47.0,23,6.0,30.01,1
385,2014-01-18,0,0,0,1,1,0,0,0,2014,1,9,18,57.0,0.0,38.0,23,7.0,30.04,1
386,2014-01-18,0,1,0,0,2,1,0,0,2014,1,10,18,64.0,0.0,30.0,45,12.0,30.04,1
387,2014-01-18,0,0,0,2,2,0,0,0,2014,1,11,18,72.0,27.0,19.0,68,9.0,30.04,1
388,2014-01-18,0,0,1,1,3,0,0,0,2014,1,12,18,77.0,27.0,16.0,45,8.0,30.01,1
389,2014-01-18,1,0,1,10,2,0,0,0,2014,1,13,18,77.0,25.0,14.0,338,7.0,29.98,1
390,2014-01-18,0,1,0,3,0,0,0,1,2014,1,14,18,79.0,25.0,14.0,45,10.0,29.95,1
391,2014-01-18,0,0,0,1,0,1,0,0,2014,1,15,18,79.0,25.0,14.0,68,10.0,29.95,1
392,2014-01-18,0,0,0,5,0,2,0,0,2014,1,16,18,77.0,30.0,18.0,203,12.0,29.95,1
393,2014-01-18,0,0,0,1,3,0,0,0,2014,1,17,18,73.0,36.0,25.0,270,8.0,29.98,1
394,2014-01-18,0,1,1,3,0,0,0,1,2014,1,18,18,70.0,0.0,25.0,293,8.0,29.98,1
395,2014-01-18,0,0,0,3,0,0,2,0,2014,1,19,18,68.0,34.0,28.0,293,8.0,30.01,1
396,2014-01-18,0,1,0,8,0,0,5,0,2014,1,20,18,68.0,41.0,37.0,315,5.0,30.04,1
397,2014-01-18,0,0,0,0,0,0,0,0,2014,1,21,18,63.0,39.0,42.0,68,5.0,30.04,1
398,2014-01-18,0,0,0,0,0,0,0,0,2014,1,22,18,59.0,39.0,48.0,23,9.0,30.07,1
399,2014-01-18,0,0,0,0,0,0,0,0,2014,1,23,18,57.0,37.0,48.0,23,3.0,30.07,1
400,2014-01-19,0,0,0,0,0,0,0,0,2014,1,0,19,57.0,37.0,48.0,23,9.0,30.07,1
401,2014-01-19,0,0,0,0,0,0,0,0,2014,1,1,19,55.0,37.0,51.0,0,0.0,30.07,1
402,2014-01-19,0,0,0,0,0,0,0,0,2014,1,2,19,54.0,36.0,51.0,0,0.0,30.07,1
403,2014-01-19,0,0,0,0,0,0,0,0,2014,1,3,19,54.0,34.0,47.0,0,3.0,30.07,1
404,2014-01-19,0,0,0,0,0,0,0,0,2014,1,4,19,54.0,37.0,54.0,0,3.0,30.07,1
405,2014-01-19,0,0,0,0,0,0,0,0,2014,1,5,19,52.0,34.0,50.0,0,3.0,30.07,1
407,2014-01-19,0,0,0,0,0,0,0,0,2014,1,7,19,50.0,0.0,50.0,0,0.0,30.13,1
408,2014-01-19,0,0,0,0,1,0,0,0,2014,1,8,19,52.0,34.0,50.0,45,5.0,30.13,1
409,2014-01-19,1,2,0,0,0,0,0,0,2014,1,9,19,61.0,34.0,36.0,45,12.0,30.16,1
410,2014-01-19,1,0,3,0,0,0,0,0,2014,1,10,19,64.0,34.0,32.0,45,10.0,30.16,1
411,2014-01-19,0,1,0,9,1,0,0,0,2014,1,11,19,70.0,37.0,31.0,23,28.0,30.19,2
412,2014-01-19,0,0,1,5,2,0,1,1,2014,1,12,19,72.0,36.0,27.0,45,29.0,30.13,2
413,2014-01-19,2,1,0,0,0,0,0,0,2014,1,13,19,73.0,36.0,25.0,45,29.0,30.1,2
414,2014-01-19,0,0,0,0,0,0,0,0,2014,1,14,19,75.0,36.0,24.0,45,29.0,0.0,2
415,2014-01-19,0,0,0,0,0,0,0,0,2014,1,15,19,75.0,37.0,25.0,68,29.0,30.04,2
416,2014-01-19,0,0,0,0,0,0,0,0,2014,1,16,19,73.0,37.0,27.0,45,23.0,0.0,2
417,2014-01-19,0,0,0,0,0,0,0,0,2014,1,17,19,72.0,37.0,29.0,45,23.0,30.04,2
418,2014-01-19,0,0,0,0,0,0,0,0,2014,1,18,19,70.0,39.0,33.0,45,22.0,0.0,2
419,2014-01-19,0,0,0,0,0,0,0,0,2014,1,19,19,68.0,39.0,35.0,23,25.0,30.07,2
420,2014-01-19,0,0,0,0,0,0,0,0,2014,1,20,19,66.0,43.0,43.0,23,12.0,0.0,1
421,2014-01-19,0,0,0,0,0,0,0,0,2014,1,21,19,64.0,45.0,49.0,23,18.0,30.1,1
422,2014-01-19,0,0,0,0,0,0,0,0,2014,1,22,19,64.0,45.0,49.0,45,21.0,30.1,2
423,2014-01-19,0,0,0,0,0,0,0,0,2014,1,23,19,64.0,48.0,56.0,45,23.0,30.1,2
424,2014-01-20,0,0,0,0,0,0,0,0,2014,1,0,20,63.0,46.0,55.0,45,21.0,30.07,2
425,2014-01-20,0,0,0,0,0,0,0,0,2014,1,1,20,63.0,46.0,55.0,45,22.0,30.04,2
426,2014-01-20,0,0,0,0,0,0,0,0,2014,1,2,20,61.0,46.0,59.0,45,20.0,30.04,1
427,2014-01-20,0,0,0,0,0,0,0,0,2014,1,3,20,61.0,46.0,59.0,45,22.0,30.04,2
428,2014-01-20,0,0,0,0,0,0,0,0,2014,1,4,20,61.0,46.0,59.0,45,22.0,30.01,2
429,2014-01-20,0,0,0,0,0,0,0,0,2014,1,5,20,59.0,46.0,63.0,45,25.0,30.01,2
431,2014-01-20,0,0,0,2,0,0,0,0,2014,1,7,20,59.0,46.0,63.0,45,23.0,30.04,2
432,2014-01-20,0,0,0,0,0,0,0,0,2014,1,8,20,59.0,46.0,63.0,45,23.0,30.07,2
433,2014-01-20,0,0,1,1,1,0,0,0,2014,1,9,20,61.0,46.0,59.0,45,21.0,30.07,2
434,2014-01-20,0,1,1,0,1,0,0,1,2014,1,10,20,63.0,46.0,55.0,68,23.0,30.1,2
435,2014-01-20,2,1,0,0,3,0,1,0,2014,1,11,20,64.0,46.0,52.0,23,25.0,30.1,6
436,2014-01-20,0,0,0,3,1,0,0,0,2014,1,12,20,70.0,43.0,38.0,45,23.0,30.04,6
437,2014-01-20,0,0,0,0,0,0,0,1,2014,1,13,20,70.0,43.0,38.0,45,25.0,30.01,6
438,2014-01-20,1,0,0,1,3,1,10,1,2014,1,14,20,72.0,41.0,33.0,45,22.0,29.98,6
439,2014-01-20,1,0,0,0,3,1,0,0,2014,1,15,20,72.0,39.0,31.0,45,18.0,29.95,4
440,2014-01-20,0,0,1,2,1,0,0,0,2014,1,16,20,73.0,37.0,27.0,45,18.0,29.95,5
441,2014-01-20,0,0,0,1,0,0,1,0,2014,1,17,20,72.0,37.0,29.0,45,18.0,29.95,4
442,2014-01-20,0,0,0,0,2,0,0,0,2014,1,18,20,70.0,39.0,33.0,68,12.0,29.95,4
443,2014-01-20,2,1,0,0,2,0,0,0,2014,1,19,20,66.0,41.0,40.0,68,12.0,29.98,4
447,2014-01-20,0,0,0,0,0,0,0,0,2014,1,23,20,59.0,43.0,55.0,23,6.0,30.01,1
448,2014-01-21,0,0,0,0,0,0,0,0,2014,1,0,21,55.0,43.0,63.0,23,5.0,30.01,1
449,2014-01-21,0,0,0,0,0,0,0,0,2014,1,1,21,55.0,43.0,63.0,23,6.0,30.01,1
450,2014-01-21,0,0,0,0,0,0,0,0,2014,1,2,21,54.0,43.0,67.0,23,5.0,29.98,1
451,2014-01-21,0,0,0,0,0,0,0,0,2014,1,3,21,54.0,43.0,67.0,45,5.0,29.98,1
452,2014-01-21,0,0,0,0,0,0,0,0,2014,1,4,21,52.0,43.0,71.0,23,5.0,29.98,1
455,2014-01-21,0,1,0,0,0,0,0,0,2014,1,7,21,48.0,41.0,76.0,45,9.0,30.01,1
456,2014-01-21,0,1,0,1,4,0,0,0,2014,1,8,21,50.0,43.0,76.0,23,3.0,30.04,1
457,2014-01-21,0,0,0,3,0,0,0,0,2014,1,9,21,57.0,43.0,59.0,45,12.0,30.04,1
458,2014-01-21,0,0,2,1,0,0,0,0,2014,1,10,21,64.0,45.0,49.0,45,15.0,30.07,1
459,2014-01-21,0,0,0,7,2,0,0,0,2014,1,11,21,70.0,43.0,38.0,45,20.0,30.04,1
461,2014-01-21,1,0,0,0,2,0,0,0,2014,1,13,21,73.0,41.0,31.0,23,18.0,30.01,1
462,2014-01-21,0,0,0,2,0,0,0,0,2014,1,14,21,75.0,37.0,25.0,0,10.0,29.98,1
463,2014-01-21,0,0,1,0,0,0,0,0,2014,1,15,21,75.0,37.0,25.0,23,14.0,29.92,4
464,2014-01-21,0,0,1,3,0,0,0,0,2014,1,16,21,75.0,39.0,27.0,45,14.0,29.92,4
465,2014-01-21,0,0,0,6,1,0,0,0,2014,1,17,21,75.0,39.0,27.0,45,12.0,29.92,4
466,2014-01-21,1,1,0,6,1,0,0,0,2014,1,18,21,72.0,39.0,31.0,68,9.0,29.95,4
468,2014-01-21,0,0,0,4,0,2,0,0,2014,1,20,21,70.0,50.0,49.0,23,5.0,30.01,4
469,2014-01-21,0,0,0,0,0,0,0,0,2014,1,21,21,68.0,43.0,40.0,68,12.0,30.04,4
470,2014-01-21,0,0,0,0,0,0,0,0,2014,1,22,21,68.0,43.0,40.0,68,9.0,30.04,5
471,2014-01-21,0,0,0,0,0,0,0,0,2014,1,23,21,64.0,48.0,56.0,45,13.0,30.04,5
472,2014-01-22,0,0,0,0,0,0,0,0,2014,1,0,22,64.0,48.0,56.0,45,12.0,30.04,5
473,2014-01-22,0,0,0,0,0,0,0,0,2014,1,1,22,63.0,46.0,55.0,0,5.0,30.01,5
474,2014-01-22,0,0,0,0,0,0,0,0,2014,1,2,22,61.0,46.0,59.0,23,2.0,30.01,1
477,2014-01-22,0,0,0,0,0,0,0,0,2014,1,5,22,55.0,45.0,67.0,23,7.0,29.98,1
478,2014-01-22,0,0,0,0,0,0,0,0,2014,1,6,22,54.0,45.0,72.0,0,0.0,30.01,1
479,2014-01-22,0,0,0,1,0,0,0,0,2014,1,7,22,54.0,45.0,72.0,45,9.0,30.01,1
480,2014-01-22,0,0,1,0,0,0,0,0,2014,1,8,22,54.0,45.0,72.0,23,6.0,30.04,1
482,2014-01-22,0,0,0,0,1,0,5,0,2014,1,10,22,66.0,45.0,46.0,45,14.0,30.07,1
483,2014-01-22,2,0,0,1,0,0,0,0,2014,1,11,22,68.0,41.0,37.0,45,13.0,30.07,1
484,2014-01-22,1,0,1,4,1,0,0,1,2014,1,12,22,72.0,39.0,31.0,0,7.0,30.04,1
485,2014-01-22,0,0,1,2,0,0,0,0,2014,1,13,22,73.0,37.0,27.0,45,13.0,30.01,1
486,2014-01-22,0,0,1,0,2,0,0,0,2014,1,14,22,75.0,37.0,25.0,0,7.0,29.98,1
487,2014-01-22,1,1,0,0,1,0,0,1,2014,1,15,22,75.0,36.0,24.0,293,12.0,29.95,1
488,2014-01-22,1,1,0,3,1,0,0,0,2014,1,16,22,75.0,36.0,24.0,338,6.0,29.92,1
489,2014-01-22,0,0,1,3,0,0,0,0,2014,1,17,22,73.0,46.0,38.0,225,10.0,29.95,1
490,2014-01-22,0,0,0,0,1,0,0,0,2014,1,18,22,72.0,46.0,41.0,248,7.0,29.95,1
491,2014-01-22,0,1,0,1,2,0,0,0,2014,1,19,22,68.0,46.0,46.0,293,10.0,29.98,1
492,2014-01-22,2,0,0,1,1,0,0,0,2014,1,20,22,68.0,45.0,43.0,293,6.0,30.01,1
493,2014-01-22,0,0,0,0,0,0,0,0,2014,1,21,22,66.0,50.0,56.0,315,8.0,30.04,1
494,2014-01-22,0,0,0,0,0,0,0,0,2014,1,22,22,63.0,46.0,55.0,293,5.0,30.04,1
495,2014-01-22,0,0,0,0,0,0,0,0,2014,1,23,22,59.0,48.0,67.0,23,9.0,30.04,1
496,2014-01-23,0,0,0,0,0,0,0,0,2014,1,0,23,59.0,48.0,67.0,23,3.0,30.04,1
497,2014-01-23,0,0,0,0,0,0,0,0,2014,1,1,23,57.0,48.0,72.0,23,10.0,30.04,1
498,2014-01-23,0,0,0,0,0,0,0,0,2014,1,2,23,55.0,46.0,72.0,23,3.0,30.04,1
499,2014-01-23,0,0,0,0,0,0,0,0,2014,1,3,23,55.0,46.0,72.0,23,3.0,30.04,1
500,2014-01-23,0,0,0,0,0,0,0,0,2014,1,4,23,54.0,46.0,77.0,23,3.0,30.01,1
501,2014-01-23,0,0,0,0,0,0,0,0,2014,1,5,23,54.0,46.0,77.0,23,3.0,30.01,1
502,2014-01-23,0,0,0,0,0,0,0,0,2014,1,6,23,52.0,46.0,82.0,23,5.0,30.01,1
503,2014-01-23,0,0,0,0,0,0,0,0,2014,1,7,23,52.0,46.0,82.0,23,5.0,30.04,1
504,2014-01-23,0,0,0,0,0,0,0,0,2014,1,8,23,54.0,48.0,82.0,23,3.0,30.07,1
505,2014-01-23,0,0,0,0,0,0,0,0,2014,1,9,23,57.0,50.0,77.0,45,12.0,30.07,1
506,2014-01-23,0,0,0,4,0,0,0,0,2014,1,10,23,68.0,54.0,60.0,45,13.0,30.1,1
507,2014-01-23,1,0,2,1,0,0,0,0,2014,1,11,23,72.0,54.0,53.0,90,14.0,30.1,1
508,2014-01-23,0,0,1,0,0,2,0,0,2014,1,12,23,75.0,45.0,34.0,45,13.0,30.04,1
509,2014-01-23,0,0,1,3,0,0,0,0,2014,1,13,23,77.0,43.0,29.0,45,9.0,30.04,1
510,2014-01-23,0,0,0,1,1,0,0,0,2014,1,14,23,79.0,41.0,26.0,45,9.0,30.01,1
511,2014-01-23,0,2,0,1,0,1,0,0,2014,1,15,23,79.0,37.0,23.0,90,12.0,29.98,1
512,2014-01-23,0,1,0,2,1,0,0,0,2014,1,16,23,79.0,36.0,21.0,68,14.0,29.95,4
513,2014-01-23,1,0,0,9,0,0,0,0,2014,1,17,23,75.0,50.0,41.0,270,9.0,29.98,4
514,2014-01-23,1,0,0,1,0,0,1,0,2014,1,18,23,72.0,52.0,50.0,90,12.0,29.98,1
515,2014-01-23,1,0,1,1,0,0,0,0,2014,1,19,23,70.0,52.0,53.0,315,8.0,30.01,1
516,2014-01-23,0,1,0,3,0,0,0,3,2014,1,20,23,68.0,50.0,52.0,0,3.0,30.04,1
517,2014-01-23,0,0,0,0,0,0,0,0,2014,1,21,23,66.0,50.0,56.0,23,5.0,30.04,1
518,2014-01-23,0,0,0,0,0,0,0,0,2014,1,22,23,64.0,46.0,52.0,338,6.0,30.07,1
519,2014-01-23,0,0,0,0,0,0,0,0,2014,1,23,23,63.0,43.0,48.0,0,5.0,30.07,1
520,2014-01-24,0,0,0,0,0,0,0,0,2014,1,0,24,59.0,41.0,51.0,0,5.0,30.04,1
