index,datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Condition_int
294,1/14/2014,0,0,1,6,0,0,0,0,75,37,25,W,8,0,29.92,0,Fair,0
295,1/14/2014,1,0,1,1,0,1,0,0,79,37,23,NW,7,0,29.92,0,Fair,0
296,1/14/2014,0,0,1,2,0,0,0,0,77,37,24,W,6,0,0,0,Fair,0
297,1/14/2014,0,0,0,0,0,0,0,1,73,46,38,WSW,7,0,29.89,0,Fair,0
298,1/14/2014,0,0,1,1,0,0,0,0,72,46,41,W,7,0,29.92,0,Fair,0
299,1/14/2014,0,0,0,3,0,0,0,0,68,50,52,W,5,0,0,0,Fair,0
300,1/14/2014,2,0,1,3,0,0,0,0,66,52,60,VAR,3,0,29.95,0,Fair,0
301,1/14/2014,0,0,0,1,0,0,0,0,64,50,59,N,3,0,29.98,0,Fair,0
302,1/14/2014,0,0,0,0,0,0,0,0,61,46,59,NNE,12,0,30.01,0,Fair,0
303,1/14/2014,0,0,0,0,0,0,0,0,59,45,59,NE,15,0,30.01,0,Fair,0
304,1/15/2014,0,0,0,0,0,0,0,0,59,43,55,NE,12,0,30.01,0,Fair,0
305,1/15/2014,0,0,0,0,0,0,0,0,57,37,48,NE,15,0,29.98,0,Fair,0
306,1/15/2014,0,0,0,0,0,0,0,0,57,34,41,NNE,15,0,29.98,0,Fair,0
307,1/15/2014,0,0,0,0,0,0,0,0,55,0,41,NNE,2,0,29.98,0,Fair,0
308,1/15/2014,0,0,0,0,0,0,0,0,54,0,44,NNE,5,0,29.98,0,Fair,0
309,1/15/2014,0,0,0,0,0,0,0,0,52,30,44,NNE,6,0,29.98,0,Fair,0
311,1/15/2014,0,1,0,0,0,0,0,0,50,30,47,N,5,0,30.01,0,Fair,0
312,1/15/2014,0,0,0,0,0,0,0,1,50,30,47,NNE,5,0,30.04,0,Fair,0
313,1/15/2014,2,0,1,1,0,0,1,0,57,28,33,NNE,8,0,30.07,0,Fair,0
314,1/15/2014,0,0,0,0,2,0,0,0,66,30,26,NE,9,0,30.07,0,Fair,0
315,1/15/2014,0,0,1,0,0,0,0,0,73,28,19,NNE,3,0,30.1,0,Fair,0
316,1/15/2014,1,0,0,5,1,0,0,0,75,43,31,NE,5,0,30.07,0,Fair,0
317,1/15/2014,0,0,0,3,0,0,0,1,75,45,34,WNW,12,0,30.01,0,Fair,0
318,1/15/2014,0,1,0,8,1,0,0,0,77,43,29,NNE,6,0,29.98,0,Fair,0
319,1/15/2014,0,0,0,3,0,0,2,0,77,41,28,SW,7,0,29.98,0,Fair,0
320,1/15/2014,0,0,1,1,1,2,0,0,75,43,31,WSW,10,0,29.98,0,Fair,0
321,1/15/2014,0,0,0,4,0,0,0,0,75,43,31,W,5,0,29.98,0,Fair,0
322,1/15/2014,0,0,1,0,5,0,0,1,72,50,46,W,7,0,29.98,0,Fair,0
323,1/15/2014,0,0,1,1,1,0,0,0,68,50,52,W,6,0,30.01,0,Fair,0
324,1/15/2014,1,0,0,1,1,0,0,0,66,52,60,WNW,6,0,30.04,0,Fair,0
325,1/15/2014,0,0,0,0,0,0,0,0,63,50,63,NE,9,0,30.04,0,Fair,0
327,1/15/2014,0,0,0,0,0,0,0,0,59,50,72,CALM,0,0,30.07,0,Fair,0
328,1/16/2014,0,0,0,0,0,0,0,0,57,48,72,CALM,0,0,30.04,0,Fair,0
329,1/16/2014,0,0,0,0,0,0,0,0,54,46,77,NNW,6,0,30.04,0,Fair,0
330,1/16/2014,0,0,0,0,0,0,0,0,54,43,67,NNE,5,0,30.04,0,Fair,0
331,1/16/2014,0,0,0,0,0,0,0,0,52,41,67,NNE,5,0,0,0,Fair,0
332,1/16/2014,0,0,0,0,0,0,0,0,50,36,58,N,5,0,0,0,Fair,0
335,1/16/2014,0,1,0,0,0,0,0,0,48,30,50,NE,10,0,30.04,0,Fair,0
336,1/16/2014,0,0,0,1,1,0,0,0,48,30,50,NNE,8,0,30.04,0,Fair,0
337,1/16/2014,0,0,0,0,0,0,0,0,55,30,38,NE,5,0,30.07,0,Fair,0
338,1/16/2014,0,0,1,0,1,0,5,0,64,30,28,NE,6,0,30.1,0,Fair,0
339,1/16/2014,2,0,0,2,0,0,0,0,72,30,22,ENE,7,0,30.07,0,Fair,0
340,1/16/2014,0,0,1,1,5,0,0,0,75,25,15,NNE,12,0,30.04,0,Fair,0
341,1/16/2014,0,0,0,1,1,0,0,0,77,25,14,NE,12,0,30.01,0,Fair,0
342,1/16/2014,1,1,0,5,0,0,0,0,77,25,14,NNE,6,0,29.98,0,Fair,0
343,1/16/2014,1,0,1,5,2,0,0,0,79,23,13,N,6,0,29.95,0,Fair,0
344,1/16/2014,0,0,0,1,1,1,0,0,77,30,18,SSW,12,0,29.92,0,Fair,0
345,1/16/2014,0,0,0,5,5,0,0,0,75,30,19,SSW,10,0,29.92,0,Fair,0
346,1/16/2014,1,0,1,4,2,0,0,0,72,28,20,WNW,8,0,29.92,0,Fair,0
347,1/16/2014,1,0,0,2,1,0,0,0,66,37,35,WNW,9,0,29.95,0,Fair,0
348,1/16/2014,0,0,0,1,0,0,0,0,66,43,43,WNW,10,0,29.98,0,Fair,0
349,1/16/2014,0,0,0,0,0,0,0,0,64,45,49,CALM,0,0,29.98,0,Fair,0
350,1/16/2014,0,0,0,0,0,0,0,0,63,43,48,CALM,0,0,29.98,0,Fair,0
351,1/16/2014,0,0,0,0,0,0,0,0,59,45,59,NE,12,0,29.98,0,Fair,0
352,1/17/2014,0,0,0,0,0,0,0,0,57,45,63,NNE,9,0,29.95,0,Fair,0
353,1/17/2014,0,0,0,0,0,0,0,0,55,43,63,NE,7,0,29.92,0,Fair,0
354,1/17/2014,0,0,0,0,0,0,0,0,55,43,63,NE,7,0,29.92,0,Fair,0
355,1/17/2014,0,0,0,0,0,0,0,0,54,43,67,NE,9,0,29.92,0,Fair,0
356,1/17/2014,0,0,0,0,0,0,0,0,54,43,67,NE,5,0,29.92,0,Fair,0
357,1/17/2014,0,0,0,0,0,0,0,0,54,43,67,NNE,5,0,29.92,0,Fair,0
359,1/17/2014,0,0,0,0,1,0,1,0,52,45,76,NNE,3,0,29.95,0,Fair,0
360,1/17/2014,0,0,0,0,1,0,0,0,52,45,76,NNE,3,0,29.95,0,Fair,0
361,1/17/2014,1,0,0,0,0,0,0,0,59,50,72,NNE,8,0,29.98,0,Fair,0
362,1/17/2014,1,1,0,0,5,0,0,0,68,50,52,NNE,5,0,29.98,0,Fair,0
363,1/17/2014,0,0,3,1,0,0,0,1,72,48,43,NW,9,0,29.98,0,Fair,0
364,1/17/2014,0,1,1,1,1,0,0,0,75,39,27,NW,12,0,29.95,0,Fair,0
365,1/17/2014,0,0,1,0,1,0,0,1,77,36,22,N,9,0,29.92,0,Fair,0
366,1/17/2014,0,0,1,1,2,0,0,1,77,36,22,NNW,10,0,29.89,0,Fair,0
367,1/17/2014,0,0,0,1,1,0,0,0,79,36,21,VAR,3,0,29.87,0,Partly Cloudy,2
368,1/17/2014,0,0,0,1,2,0,0,0,79,43,28,S,7,0,29.87,0,Partly Cloudy,2
369,1/17/2014,0,1,0,2,0,0,0,0,75,45,34,S,9,0,29.89,0,Mostly Cloudy,3
370,1/17/2014,0,0,1,1,1,0,0,0,73,46,38,SSW,7,0,29.89,0,Fair,0
371,1/17/2014,0,1,0,9,0,0,5,0,72,46,41,WSW,6,0,29.92,0,Partly Cloudy,2
372,1/17/2014,0,0,0,3,0,0,0,0,70,41,35,NE,13,0,29.95,0,Fair,0
373,1/17/2014,0,0,1,0,0,0,0,0,66,39,37,NE,9,0,29.98,0,Fair,0
374,1/17/2014,0,0,0,0,0,0,0,0,63,41,45,NE,7,0,29.98,0,Fair,0
375,1/17/2014,0,0,0,0,0,0,0,0,61,41,48,NE,6,0,29.98,0,Fair,0
376,1/18/2014,0,0,0,0,0,0,0,0,61,41,48,NNE,6,0,29.98,0,Fair,0
377,1/18/2014,0,0,0,0,0,0,0,0,59,37,45,NE,6,0,29.95,0,Fair,0
378,1/18/2014,0,0,0,0,0,0,0,0,59,36,42,NNE,12,0,29.95,0,Fair,0
379,1/18/2014,0,0,0,0,0,0,0,0,55,34,44,NE,8,0,29.95,0,Fair,0
380,1/18/2014,0,0,0,0,0,0,0,0,55,34,44,NE,8,0,29.95,0,Fair,0
381,1/18/2014,0,0,0,0,0,0,0,0,52,0,47,NNE,5,0,29.95,0,Fair,0
383,1/18/2014,0,0,1,2,0,0,0,0,50,30,47,NNE,7,0,29.98,0,Fair,0
384,1/18/2014,0,1,1,3,2,0,0,0,50,30,47,NNE,6,0,30.01,0,Fair,0
385,1/18/2014,0,0,0,1,1,0,0,0,57,0,38,NNE,7,0,30.04,0,Fair,0
386,1/18/2014,0,1,0,0,2,1,0,0,64,0,30,NE,12,0,30.04,0,Fair,0
387,1/18/2014,0,0,0,2,2,0,0,0,72,27,19,ENE,9,0,30.04,0,Fair,0
388,1/18/2014,0,0,1,1,3,0,0,0,77,27,16,NE,8,0,30.01,0,Fair,0
389,1/18/2014,1,0,1,10,2,0,0,0,77,25,14,NNW,7,0,29.98,0,Fair,0
390,1/18/2014,0,1,0,3,0,0,0,1,79,25,14,NE,10,0,29.95,0,Fair,0
391,1/18/2014,0,0,0,1,0,1,0,0,79,25,14,ENE,10,0,29.95,0,Fair,0
392,1/18/2014,0,0,0,5,0,2,0,0,77,30,18,SSW,12,0,29.95,0,Fair,0
393,1/18/2014,0,0,0,1,3,0,0,0,73,36,25,W,8,0,29.98,0,Fair,0
394,1/18/2014,0,1,1,3,0,0,0,1,70,0,25,WNW,8,0,29.98,0,Fair,0
395,1/18/2014,0,0,0,3,0,0,2,0,68,34,28,WNW,8,0,30.01,0,Fair,0
396,1/18/2014,0,1,0,8,0,0,5,0,68,41,37,NW,5,0,30.04,0,Fair,0
397,1/18/2014,0,0,0,0,0,0,0,0,63,39,42,ENE,5,0,30.04,0,Fair,0
398,1/18/2014,0,0,0,0,0,0,0,0,59,39,48,NNE,9,0,30.07,0,Fair,0
399,1/18/2014,0,0,0,0,0,0,0,0,57,37,48,NNE,3,0,30.07,0,Fair,0
400,1/19/2014,0,0,0,0,0,0,0,0,57,37,48,NNE,9,0,30.07,0,Fair,0
401,1/19/2014,0,0,0,0,0,0,0,0,55,37,51,CALM,0,0,30.07,0,Fair,0
402,1/19/2014,0,0,0,0,0,0,0,0,54,36,51,CALM,0,0,30.07,0,Fair,0
403,1/19/2014,0,0,0,0,0,0,0,0,54,34,47,N,3,0,30.07,0,Fair,0
404,1/19/2014,0,0,0,0,0,0,0,0,54,37,54,N,3,0,30.07,0,Fair,0
405,1/19/2014,0,0,0,0,0,0,0,0,52,34,50,N,3,0,30.07,0,Fair,0
407,1/19/2014,0,0,0,0,0,0,0,0,50,0,50,CALM,0,0,30.13,0,Fair,0
408,1/19/2014,0,0,0,0,1,0,0,0,52,34,50,NE,5,0,30.13,0,Fair,0
409,1/19/2014,1,2,0,0,0,0,0,0,61,34,36,NE,12,0,30.16,0,Fair,0
410,1/19/2014,1,0,3,0,0,0,0,0,64,34,32,NE,10,0,30.16,0,Fair,0
411,1/19/2014,0,1,0,9,1,0,0,0,70,37,31,NNE,28,0,30.19,0,Fair / Windy,1
412,1/19/2014,0,0,1,5,2,0,1,1,72,36,27,NE,29,0,30.13,0,Fair / Windy,1
413,1/19/2014,2,1,0,0,0,0,0,0,73,36,25,NE,29,35,30.1,0,Fair / Windy,1
414,1/19/2014,0,0,0,0,0,0,0,0,75,36,24,NE,29,36,0,0,Fair / Windy,1
415,1/19/2014,0,0,0,0,0,0,0,0,75,37,25,ENE,29,35,30.04,0,Fair / Windy,1
416,1/19/2014,0,0,0,0,0,0,0,0,73,37,27,NE,23,35,0,0,Fair / Windy,1
417,1/19/2014,0,0,0,0,0,0,0,0,72,37,29,NE,23,35,30.04,0,Fair / Windy,1
418,1/19/2014,0,0,0,0,0,0,0,0,70,39,33,NE,22,0,0,0,Fair / Windy,1
419,1/19/2014,0,0,0,0,0,0,0,0,68,39,35,NNE,25,0,30.07,0,Fair / Windy,1
420,1/19/2014,0,0,0,0,0,0,0,0,66,43,43,NNE,12,0,0,0,Fair,0
421,1/19/2014,0,0,0,0,0,0,0,0,64,45,49,NNE,18,0,30.1,0,Fair,0
422,1/19/2014,0,0,0,0,0,0,0,0,64,45,49,NE,21,0,30.1,0,Fair / Windy,1
423,1/19/2014,0,0,0,0,0,0,0,0,64,48,56,NE,23,0,30.1,0,Fair / Windy,1
424,1/20/2014,0,0,0,0,0,0,0,0,63,46,55,NE,21,0,30.07,0,Fair / Windy,1
425,1/20/2014,0,0,0,0,0,0,0,0,63,46,55,NE,22,0,30.04,0,Fair / Windy,1
426,1/20/2014,0,0,0,0,0,0,0,0,61,46,59,NE,20,0,30.04,0,Fair,0
427,1/20/2014,0,0,0,0,0,0,0,0,61,46,59,NE,22,0,30.04,0,Fair / Windy,1
428,1/20/2014,0,0,0,0,0,0,0,0,61,46,59,NE,22,0,30.01,0,Fair / Windy,1
429,1/20/2014,0,0,0,0,0,0,0,0,59,46,63,NE,25,0,30.01,0,Fair / Windy,1
431,1/20/2014,0,0,0,2,0,0,0,0,59,46,63,NE,23,0,30.04,0,Fair / Windy,1
432,1/20/2014,0,0,0,0,0,0,0,0,59,46,63,NE,23,0,30.07,0,Fair / Windy,1
433,1/20/2014,0,0,1,1,1,0,0,0,61,46,59,NE,21,0,30.07,0,Fair / Windy,1
434,1/20/2014,0,1,1,0,1,0,0,1,63,46,55,ENE,23,0,30.1,0,Fair / Windy,1
435,1/20/2014,2,1,0,0,3,0,1,0,64,46,52,NNE,25,0,30.1,0,Partly Cloudy / Windy,4
436,1/20/2014,0,0,0,3,1,0,0,0,70,43,38,NE,23,0,30.04,0,Partly Cloudy / Windy,4
437,1/20/2014,0,0,0,0,0,0,0,1,70,43,38,NE,25,0,30.01,0,Partly Cloudy / Windy,4
438,1/20/2014,1,0,0,1,3,1,10,1,72,41,33,NE,22,0,29.98,0,Partly Cloudy / Windy,4
439,1/20/2014,1,0,0,0,3,1,0,0,72,39,31,NE,18,0,29.95,0,Partly Cloudy,2
440,1/20/2014,0,0,1,2,1,0,0,0,73,37,27,NE,18,0,29.95,0,Mostly Cloudy,3
441,1/20/2014,0,0,0,1,0,0,1,0,72,37,29,NE,18,0,29.95,0,Partly Cloudy,2
442,1/20/2014,0,0,0,0,2,0,0,0,70,39,33,ENE,12,0,29.95,0,Partly Cloudy,2
443,1/20/2014,2,1,0,0,2,0,0,0,66,41,40,ENE,12,0,29.98,0,Partly Cloudy,2
447,1/20/2014,0,0,0,0,0,0,0,0,59,43,55,NNE,6,0,30.01,0,Fair,0
448,1/21/2014,0,0,0,0,0,0,0,0,55,43,63,NNE,5,0,30.01,0,Fair,0
449,1/21/2014,0,0,0,0,0,0,0,0,55,43,63,NNE,6,0,30.01,0,Fair,0
450,1/21/2014,0,0,0,0,0,0,0,0,54,43,67,NNE,5,0,29.98,0,Fair,0
451,1/21/2014,0,0,0,0,0,0,0,0,54,43,67,NE,5,0,29.98,0,Fair,0
452,1/21/2014,0,0,0,0,0,0,0,0,52,43,71,NNE,5,0,29.98,0,Fair,0
455,1/21/2014,0,1,0,0,0,0,0,0,48,41,76,NE,9,0,30.01,0,Fair,0
456,1/21/2014,0,1,0,1,4,0,0,0,50,43,76,NNE,3,0,30.04,0,Fair,0
457,1/21/2014,0,0,0,3,0,0,0,0,57,43,59,NE,12,0,30.04,0,Fair,0
458,1/21/2014,0,0,2,1,0,0,0,0,64,45,49,NE,15,0,30.07,0,Fair,0
459,1/21/2014,0,0,0,7,2,0,0,0,70,43,38,NE,20,23,30.04,0,Fair,0
461,1/21/2014,1,0,0,0,2,0,0,0,73,41,31,NNE,18,0,30.01,0,Fair,0
462,1/21/2014,0,0,0,2,0,0,0,0,75,37,25,N,10,0,29.98,0,Fair,0
463,1/21/2014,0,0,1,0,0,0,0,0,75,37,25,NNE,14,17,29.92,0,Partly Cloudy,2
464,1/21/2014,0,0,1,3,0,0,0,0,75,39,27,NE,14,17,29.92,0,Partly Cloudy,2
465,1/21/2014,0,0,0,6,1,0,0,0,75,39,27,NE,12,0,29.92,0,Partly Cloudy,2
466,1/21/2014,1,1,0,6,1,0,0,0,72,39,31,ENE,9,0,29.95,0,Partly Cloudy,2
468,1/21/2014,0,0,0,4,0,2,0,0,70,50,49,NNE,5,0,30.01,0,Partly Cloudy,2
469,1/21/2014,0,0,0,0,0,0,0,0,68,43,40,ENE,12,0,30.04,0,Partly Cloudy,2
470,1/21/2014,0,0,0,0,0,0,0,0,68,43,40,ENE,9,0,30.04,0,Mostly Cloudy,3
471,1/21/2014,0,0,0,0,0,0,0,0,64,48,56,NE,13,0,30.04,0,Mostly Cloudy,3
472,1/22/2014,0,0,0,0,0,0,0,0,64,48,56,NE,12,0,30.04,0,Mostly Cloudy,3
473,1/22/2014,0,0,0,0,0,0,0,0,63,46,55,N,5,0,30.01,0,Mostly Cloudy,3
474,1/22/2014,0,0,0,0,0,0,0,0,61,46,59,NNE,2,0,30.01,0,Fair,0
477,1/22/2014,0,0,0,0,0,0,0,0,55,45,67,NNE,7,0,29.98,0,Fair,0
478,1/22/2014,0,0,0,0,0,0,0,0,54,45,72,CALM,0,0,30.01,0,Fair,0
479,1/22/2014,0,0,0,1,0,0,0,0,54,45,72,NE,9,0,30.01,0,Fair,0
480,1/22/2014,0,0,1,0,0,0,0,0,54,45,72,NNE,6,0,30.04,0,Fair,0
482,1/22/2014,0,0,0,0,1,0,5,0,66,45,46,NE,14,0,30.07,0,Fair,0
483,1/22/2014,2,0,0,1,0,0,0,0,68,41,37,NE,13,0,30.07,0,Fair,0
484,1/22/2014,1,0,1,4,1,0,0,1,72,39,31,N,7,0,30.04,0,Fair,0
485,1/22/2014,0,0,1,2,0,0,0,0,73,37,27,NE,13,0,30.01,0,Fair,0
486,1/22/2014,0,0,1,0,2,0,0,0,75,37,25,N,7,0,29.98,0,Fair,0
487,1/22/2014,1,1,0,0,1,0,0,1,75,36,24,WNW,12,0,29.95,0,Fair,0
488,1/22/2014,1,1,0,3,1,0,0,0,75,36,24,NNW,6,0,29.92,0,Fair,0
489,1/22/2014,0,0,1,3,0,0,0,0,73,46,38,SW,10,0,29.95,0,Fair,0
490,1/22/2014,0,0,0,0,1,0,0,0,72,46,41,WSW,7,0,29.95,0,Fair,0
491,1/22/2014,0,1,0,1,2,0,0,0,68,46,46,WNW,10,0,29.98,0,Fair,0
492,1/22/2014,2,0,0,1,1,0,0,0,68,45,43,WNW,6,0,30.01,0,Fair,0
493,1/22/2014,0,0,0,0,0,0,0,0,66,50,56,NW,8,0,30.04,0,Fair,0
494,1/22/2014,0,0,0,0,0,0,0,0,63,46,55,WNW,5,0,30.04,0,Fair,0
495,1/22/2014,0,0,0,0,0,0,0,0,59,48,67,NNE,9,0,30.04,0,Fair,0
496,1/23/2014,0,0,0,0,0,0,0,0,59,48,67,NNE,3,0,30.04,0,Fair,0
497,1/23/2014,0,0,0,0,0,0,0,0,57,48,72,NNE,10,0,30.04,0,Fair,0
498,1/23/2014,0,0,0,0,0,0,0,0,55,46,72,NNE,3,0,30.04,0,Fair,0
499,1/23/2014,0,0,0,0,0,0,0,0,55,46,72,NNE,3,0,30.04,0,Fair,0
500,1/23/2014,0,0,0,0,0,0,0,0,54,46,77,NNE,3,0,30.01,0,Fair,0
501,1/23/2014,0,0,0,0,0,0,0,0,54,46,77,NNE,3,0,30.01,0,Fair,0
502,1/23/2014,0,0,0,0,0,0,0,0,52,46,82,NNE,5,0,30.01,0,Fair,0
503,1/23/2014,0,0,0,0,0,0,0,0,52,46,82,NNE,5,0,30.04,0,Fair,0
504,1/23/2014,0,0,0,0,0,0,0,0,54,48,82,NNE,3,0,30.07,0,Fair,0
505,1/23/2014,0,0,0,0,0,0,0,0,57,50,77,NE,12,0,30.07,0,Fair,0
506,1/23/2014,0,0,0,4,0,0,0,0,68,54,60,NE,13,0,30.1,0,Fair,0
507,1/23/2014,1,0,2,1,0,0,0,0,72,54,53,E,14,0,30.1,0,Fair,0
508,1/23/2014,0,0,1,0,0,2,0,0,75,45,34,NE,13,0,30.04,0,Fair,0
509,1/23/2014,0,0,1,3,0,0,0,0,77,43,29,NE,9,0,30.04,0,Fair,0
510,1/23/2014,0,0,0,1,1,0,0,0,79,41,26,NE,9,0,30.01,0,Fair,0
511,1/23/2014,0,2,0,1,0,1,0,0,79,37,23,E,12,0,29.98,0,Fair,0
512,1/23/2014,0,1,0,2,1,0,0,0,79,36,21,ENE,14,0,29.95,0,Partly Cloudy,2
513,1/23/2014,1,0,0,9,0,0,0,0,75,50,41,W,9,0,29.98,0,Partly Cloudy,2
514,1/23/2014,1,0,0,1,0,0,1,0,72,52,50,E,12,0,29.98,0,Fair,0
515,1/23/2014,1,0,1,1,0,0,0,0,70,52,53,NW,8,0,30.01,0,Fair,0
516,1/23/2014,0,1,0,3,0,0,0,3,68,50,52,N,3,0,30.04,0,Fair,0
517,1/23/2014,0,0,0,0,0,0,0,0,66,50,56,NNE,5,0,30.04,0,Fair,0
518,1/23/2014,0,0,0,0,0,0,0,0,64,46,52,NNW,6,0,30.07,0,Fair,0
519,1/23/2014,0,0,0,0,0,0,0,0,63,43,48,N,5,0,30.07,0,Fair,0
520,1/24/2014,0,0,0,0,0,0,0,0,59,41,51,N,5,0,30.04,0,Fair,0
521,1/24/2014,0,0,0,0,0,0,0,0,59,41,51,N,6,0,30.04,0,Fair,0
522,1/24/2014,0,0,0,0,0,0,0,0,59,41,51,N,6,0,30.04,0,Fair,0
523,1/24/2014,0,0,0,0,0,0,0,0,57,41,55,NNE,6,0,30.01,0,Fair,0
524,1/24/2014,0,0,0,0,0,0,0,0,57,43,59,N,5,0,30.01,0,Fair,0
525,1/24/2014,0,0,0,0,0,0,0,0,55,43,63,NNE,5,0,30.01,0,Fair,0
526,1/24/2014,0,0,0,0,0,0,0,0,55,43,63,NNE,3,0,30.04,0,Fair,0
527,1/24/2014,0,0,0,0,0,0,0,0,54,43,67,NNE,5,0,30.04,0,Fair,0
528,1/24/2014,0,0,0,3,1,0,0,0,55,43,63,N,5,0,30.07,0,Fair,0
529,1/24/2014,2,0,1,1,1,0,0,0,59,45,59,N,5,0,30.07,0,Fair,0
530,1/24/2014,0,1,1,1,1,0,0,0,66,46,49,NNE,8,0,30.1,0,Fair,0
531,1/24/2014,0,0,0,8,2,0,0,0,72,45,38,ENE,16,0,30.1,0,Fair,0
532,1/24/2014,0,0,1,2,0,0,0,0,73,43,33,ENE,21,0,30.07,0,Fair / Windy,1
533,1/24/2014,0,0,0,0,0,0,0,0,77,41,28,NE,14,0,30.04,0,Fair,0
535,1/24/2014,0,0,4,0,1,0,0,0,77,37,24,NE,6,0,0,0,Fair,0
536,1/24/2014,1,1,0,1,0,0,0,0,77,36,22,NE,7,0,29.95,0,Fair,0
537,1/24/2014,1,2,0,1,3,1,0,0,77,36,22,ENE,10,0,0,0,Fair,0
538,1/24/2014,0,2,0,1,1,0,0,0,75,34,22,ENE,6,0,29.95,0,Fair,0
539,1/24/2014,0,1,0,1,0,0,0,0,70,34,27,ENE,5,0,29.98,0,Fair,0
540,1/24/2014,0,0,0,1,0,0,0,0,68,36,30,N,5,0,30.01,0,Fair,0
541,1/24/2014,0,0,0,0,0,0,0,0,64,36,34,ENE,7,0,30.04,0,Fair,0
542,1/24/2014,0,0,0,0,0,0,0,0,64,41,42,E,6,0,30.04,0,Fair,0
543,1/24/2014,0,0,0,0,0,0,0,0,63,39,42,E,6,0,30.04,0,Fair,0
544,1/25/2014,0,0,0,0,0,0,0,0,59,43,55,NNE,7,0,30.01,0,Fair,0
545,1/25/2014,0,0,0,0,0,0,0,0,59,41,51,NE,12,0,30.01,0,Fair,0
546,1/25/2014,0,0,0,0,0,0,0,0,57,41,55,NNE,5,0,29.98,0,Fair,0
547,1/25/2014,0,0,0,0,0,0,0,0,55,41,58,NE,12,0,29.98,0,Fair,0
548,1/25/2014,0,0,0,0,0,0,0,0,54,41,62,NNE,6,0,29.98,0,Fair,0
549,1/25/2014,0,0,0,0,0,0,0,0,54,43,67,NNE,5,0,29.95,0,Fair,0
551,1/25/2014,0,0,0,0,0,0,0,0,52,41,67,NNE,5,0,30.01,0,Fair,0
552,1/25/2014,0,0,0,1,0,0,0,1,54,41,62,NNE,6,0,30.04,0,Fair,0
553,1/25/2014,0,1,0,1,0,0,0,0,59,43,55,NNE,5,0,30.07,0,Fair,0
554,1/25/2014,0,2,0,5,0,0,0,0,64,45,49,NE,15,0,30.07,0,Fair,0
555,1/25/2014,2,0,1,16,5,0,0,0,73,41,31,E,15,0,30.07,0,Fair,0
556,1/25/2014,1,0,0,2,2,0,5,0,73,39,29,ENE,14,0,30.07,0,Fair,0
557,1/25/2014,1,2,1,3,5,0,0,0,77,34,21,ENE,6,0,30.04,0,Partly Cloudy,2
558,1/25/2014,0,0,2,0,4,0,0,0,79,0,18,NE,5,0,29.98,0,Mostly Cloudy,3
559,1/25/2014,1,1,0,1,0,0,0,0,79,30,17,ENE,6,0,29.95,0,Partly Cloudy,2
560,1/25/2014,1,2,0,2,0,0,0,0,79,28,16,ENE,9,0,29.92,0,Partly Cloudy,2
561,1/25/2014,0,1,0,1,0,0,0,0,79,27,15,E,5,0,29.92,0,Partly Cloudy,2
562,1/25/2014,0,0,1,5,1,0,0,0,73,45,36,WSW,8,0,29.95,0,Fair,0
563,1/25/2014,0,0,0,0,1,0,0,0,70,48,46,WSW,8,0,29.98,0,Fair,0
564,1/25/2014,0,0,0,0,0,0,0,0,68,46,46,WNW,3,0,29.98,0,Fair,0
565,1/25/2014,0,0,0,0,0,0,0,0,64,46,52,NE,5,0,30.01,0,Fair,0
567,1/25/2014,0,0,0,0,0,0,0,0,63,46,55,N,5,0,30.01,0,Fair,0
568,1/26/2014,0,0,0,0,0,0,0,0,59,46,63,NNE,5,0,30.01,0,Fair,0
569,1/26/2014,0,0,0,0,0,0,0,0,57,45,63,NNW,5,0,30.01,0,Fair,0
570,1/26/2014,0,0,0,0,0,0,0,0,57,41,55,N,7,0,0,0,Fair,0
571,1/26/2014,0,0,0,0,0,0,0,0,57,41,55,N,5,0,29.98,0,Fair,0
572,1/26/2014,0,0,0,0,0,0,0,0,57,43,59,NNE,5,0,29.98,0,Fair,0
573,1/26/2014,0,0,0,0,0,0,0,0,54,43,67,NNE,6,0,29.98,0,Fair,0
575,1/26/2014,0,0,0,0,0,0,0,0,52,43,71,NNE,3,0,30.01,0,Fair,0
576,1/26/2014,0,0,0,8,0,0,0,0,52,43,71,NNE,3,0,30.04,0,Fair,0
577,1/26/2014,0,0,0,0,1,0,0,0,59,45,59,N,5,0,30.07,0,Fair,0
578,1/26/2014,0,1,0,5,1,0,0,0,66,45,46,N,7,0,30.07,0,Fair,0
579,1/26/2014,2,0,0,2,1,0,0,0,73,41,31,NE,18,0,30.07,0,Fair,0
580,1/26/2014,0,0,0,7,0,0,0,0,77,39,26,NE,15,0,30.04,0,Fair,0
581,1/26/2014,2,1,0,2,1,0,0,0,79,37,23,E,12,0,30.01,0,Fair,0
582,1/26/2014,0,0,0,0,0,0,0,0,81,36,20,NE,12,0,29.98,0,Fair,0
583,1/26/2014,0,0,0,0,0,0,0,0,81,0,17,NE,14,0,29.95,0,Fair,0
584,1/26/2014,0,0,0,0,0,0,0,0,81,36,20,NE,16,0,29.92,0,Fair,0
585,1/26/2014,0,0,0,0,0,0,0,0,79,36,21,NE,12,0,29.95,0,Fair,0
586,1/26/2014,0,0,0,0,0,0,0,0,79,36,21,ENE,6,0,29.95,0,Fair,0
